t_s,h1_meas_m,h2_est_m,h2_real_m,error_obs_cm,h3_meas_m,ref_m,u1,u3,t_mhe_ms,t_mpc_ms,t_total_ms,error_ctrl_cm
220.0,0.1036,0.09469110253265896,0.097,-0.2308897467341045,0.0985,0.1,0.37690148312935556,0.02455646800868304,6.999492645263672,12.012004852294922,2109.553337097168,-0.5308897467341047
222.0,0.1101,0.0966247117516766,0.1031,-0.6475288248323399,0.1017,0.1,0.34080941228327344,0.024023181220759846,6.775140762329102,12.109041213989258,2098.361015319824,-0.33752882483234076
224.0,0.0973,0.09743909471531727,0.1096,-1.2160905284682735,0.1082,0.1,0.3625825983232851,0.02668689805718771,6.951093673706055,11.506319046020508,2107.2754859924316,-0.2560905284682738
226.0,0.1006,0.09725587381870589,0.1033,-0.6044126181294116,0.0888,0.1,0.40422021414645415,0.02945150650940992,9.239912033081055,12.522220611572266,2117.7282333374023,-0.2744126181294118
228.0,0.0941,0.0965313730064819,0.1063,-0.9768626993518104,0.0921,0.1,0.49103224205763385,0.035201663765945135,7.557392120361328,11.574506759643555,2097.0675945281982,-0.34686269935181036
230.0,0.0764,0.09449541833320425,0.097,-0.25045816667957493,0.0955,0.1,0.5197555059608477,0.0353610185304553,7.747173309326172,11.909008026123047,2119.8062896728516,-0.5504581666795751
232.0,0.0909,0.09378820582081084,0.1,-0.621179417918917,0.089,0.1,0.4349316820519104,0.027988802202071634,32.55581855773926,12.520074844360352,2126.1978149414062,-0.621179417918917
234.0,0.1036,0.09549386022220553,0.1065,-1.1006139777794466,0.1082,0.1,0.36059312313704855,0.02413579652036152,6.091833114624023,12.168645858764648,2076.913595199585,-0.4506139777794474
236.0,0.1068,0.09703941687404664,0.1,-0.29605831259533616,0.1017,0.1,0.332455361419329,0.023822349028660407,7.667779922485352,16.504764556884766,2119.617462158203,-0.29605831259533616
238.0,0.0973,0.09774365511726739,0.1097,-1.1956344882732617,0.1082,0.1,0.3803763145461027,0.028293823036547965,236.24730110168457,12.508630752563477,2328.8402557373047,-0.22563448827326166
240.0,0.0878,0.09683551635973205,0.1,-0.31644836402679594,0.0985,0.1,0.4320863757427612,0.031242675727774092,37.80627250671387,12.504339218139648,1910.4118347167969,-0.31644836402679594
242.0,0.0909,0.09583188547290916,0.1065,-1.0668114527090835,0.0922,0.1,0.48093883869651416,0.03377740525880988,473.63805770874023,13.078927993774414,2543.4317588806152,-0.4168114527090844
244.0,0.0849,0.09464733337524057,0.097,-0.2352666624759428,0.0955,0.1,0.5179699995019118,0.035429021925786106,6.507158279418945,11.926651000976562,1654.4227600097656,-0.535266662475943
246.0,0.0878,0.09367450350580127,0.0905,0.3174503505801271,0.089,0.1,0.49748188767400436,0.03287217500909961,7.100343704223633,12.033939361572266,1747.1950054168701,-0.6325496494198737
248.0,0.0973,0.09403525307321625,0.1,-0.5964746926783754,0.0921,0.1,0.4529132695093768,0.029804484521754156,101.91035270690918,13.269901275634766,2211.91668510437,-0.5964746926783754
250.0,0.1006,0.09493699941083142,0.1063,-1.1363000589168588,0.0953,0.1,0.35724158855815535,0.023508182203463852,33.698320388793945,12.511253356933594,2030.1554203033447,-0.5063000589168587
252.0,0.1068,0.09709064755007304,0.1096,-1.2509352449926958,0.1114,0.1,0.33228786149085626,0.023856987342024558,8.562803268432617,13.115167617797852,2089.803695678711,-0.2909352449926961
254.0,0.0973,0.09772206799070884,0.1063,-0.8577932009291162,0.105,0.1,0.34767507303680606,0.02578563778093296,33.67257118225098,12.536048889160156,2125.528573989868,-0.22779320092911615
256.0,0.0973,0.0976282949303935,0.1,-0.23717050696065028,0.0985,0.1,0.38251523979682056,0.0281726481372061,8.533954620361328,13.51785659790039,2088.589906692505,-0.23717050696065028
