t_s,h1_meas_m,h1_est_m,h2_est_m,h2_real_m,error_obs_cm,h3_meas_m,h3_est_m,ref_m,u1,u3,z_int,error_ctrl_cm
86.0,0.0941,0.10001464184169637,0.10130599039315674,0.1097,-0.8394009606843265,0.1051,0.10237073319671361,0.1,0.26375774315261397,0.024528568274304535,-0.015,0.13059903931567363
88.0,0.0973,0.09890151827134439,0.09995824197140132,0.113,-1.304175802859868,0.1082,0.10279821805582035,0.1,0.5859806999097331,0.04146506108330202,-0.014916483942802636,-0.004175802859868183
90.0,0.091,0.09805773916125259,0.09759443188489215,0.1033,-0.5705568115107849,0.1019,0.10151700033751578,0.1,0.45970954202612974,0.026929751206281285,-0.010105347712586935,-0.24055681151078506
92.0,0.1068,0.10373194434484219,0.09810789439428456,0.1033,-0.5192105605715438,0.1051,0.10173758208504298,0.1,0.20985781822139832,0.013100739765807962,-0.006321136501156052,-0.18921056057154412
94.0,0.1101,0.10701316492189034,0.09959302633065603,0.1065,-0.6906973669343965,0.1084,0.10253186713825349,0.1,0.16367493658681947,0.015159541444889119,-0.005507189162468104,-0.040697366934397405
96.0,0.1006,0.10491923442886539,0.10010982709386576,0.116,-1.5890172906134246,0.1147,0.10417341994054408,0.1,0.19966216629470127,0.01878225463911306,-0.005726843350199615,0.010982709386575529
98.0,0.1036,0.1036120698350746,0.10015744513600724,0.1065,-0.6342554863992753,0.1051,0.10345358235711914,0.1,0.06054045625245744,0.00957333200690265,-0.006041733622214093,0.01574451360072393
100.0,0.1101,0.10454714818843013,0.10116429918351061,0.1002,0.09642991835106113,0.1084,0.10390069739270104,0.1,0.41713555067608965,0.03454251243590552,-0.0083703319892353,0.11642991835106031
102.0,0.091,0.09976386240314247,0.09895654169707846,0.1033,-0.43434583029215434,0.1019,0.10221666138603631,0.1,0.6286388518341126,0.041042739364285395,-0.006283415383392207,-0.1043458302921546
104.0,0.0941,0.1006129467967044,0.09755937395527847,0.097,0.055937395527846934,0.1051,0.10195071225849425,0.1,0.44739859804362153,0.02492731069987913,-0.0014021632939491407,-0.24406260447215333
106.0,0.1068,0.10579492906924536,0.0985007743019952,0.1063,-0.7799225698004799,0.1084,0.10277088959024336,0.1,0.2413355978931102,0.015142933366627554,0.0015962881020604586,-0.14992256980047997
108.0,0.1131,0.10862566294128267,0.09983883486704968,0.1097,-0.9861165132950322,0.0989,0.10127041836259106,0.1,0.09435698822129615,0.010188254076162407,0.001918618367961103,-0.01611651329503222
110.0,0.1038,0.10697284220203504,0.10104013959339954,0.1065,-0.5459860406600459,0.1179,0.10408896511161984,0.1,0.24240056582127115,0.022696804409906457,-0.00016166081883796368,0.10401395933995333
112.0,0.0973,0.10299671336212915,0.10036439824215553,0.1097,-0.933560175784448,0.1084,0.10398597627372014,0.1,0.5189598531186376,0.03753194629402836,-0.0008904573031490032,0.036439824215551975
114.0,0.1006,0.10217579973863022,0.098720137130533,0.1033,-0.45798628694670024,0.0892,0.09976184275596706,0.1,0.6866307470035218,0.04235951565884882,0.0016692684357850068,-0.1279862869467005
116.0,0.0941,0.10311870160160706,0.09753596120617516,0.1065,-0.8964038793824833,0.1051,0.10018916889707807,0.1,0.4147426399570261,0.021515500616018878,0.006597346023434689,-0.2464038793824841
118.0,0.1101,0.10867847411523983,0.09909102843911273,0.1065,-0.7408971560887267,0.1084,0.10159812690298253,0.1,0.1701026688228497,0.01113397250134817,0.00841528914520924,-0.09089715608872756
120.0,0.1101,0.10974221638764221,0.10072211961988274,0.1065,-0.5777880380117256,0.1084,0.10247739209893583,0.1,0.18107925120052734,0.017032125905943798,0.006971049905443769,0.07221196198827357
122.0,0.1036,0.10672754920751054,0.1009711775379435,0.1065,-0.5528822462056493,0.1051,0.10224983832147344,0.1,0.11931992085687151,0.013476199083258898,0.005028694829556771,0.09711775379434989
124.0,0.1068,0.10567410005851682,0.10157362560169943,0.1097,-0.8126374398300579,0.1084,0.10302819233347157,0.1,0.16116820226737485,0.017352044016488766,0.0018814436261579276,0.15736256016994216
126.0,0.1006,0.10320406887903426,0.10131660796026959,0.1033,-0.1983392039730414,0.1116,0.10414200876583309,0.1,0.688149283330847,0.04962244927491358,-0.0007517722943812394,0.13166079602695835
128.0,0.082,0.09778082391443388,0.09788757367008957,0.1065,-0.8612426329910425,0.1051,0.10302100686447399,0.1,0.5725166922516434,0.03204494664694681,0.0034730803654396264,-0.2112426329910433
130.0,0.1068,0.10431794955168815,0.09834512334076383,0.1065,-0.8154876659236171,0.1051,0.10305146227766317,0.1,0.001220521076072481,0.00015999790577263766,0.006782833683911985,-0.1654876659236179
132.0,0.1196,0.11039195422914244,0.10168943986520791,0.113,-1.1310560134792091,0.1179,0.10596689160213965,0.1,1.0512790648736901e-05,0.0008434030223204362,0.003403953953496172,0.16894398652079062
134.0,0.1068,0.1061894873559026,0.10246524136512034,0.1097,-0.723475863487967,0.1084,0.1055705913086558,0.1,4.072362126153377e-06,1.774816876897745e-05,-0.0015265287767444874,0.24652413651203298
136.0,0.1101,0.10435960029297506,0.10334618109330737,0.113,-0.9653818906692633,0.1114,0.10615655386242064,0.1,4.23208097974131e-06,1.988492557127834e-05,-0.008218890963359218,0.33461810933073655
138.0,0.1036,0.1020253694495513,0.10316992292716401,0.1065,-0.3330077072835988,0.1147,0.1071734944709349,0.1,6.790261185073873e-06,0.00011882691224270113,-0.014558736817687226,0.3169922927164004
140.0,0.1068,0.10105883127731712,0.10289563870442094,0.1097,-0.680436129557907,0.1082,0.10658196703839593,0.1,0.011827341637397758,0.01006125363487444,-0.015,0.28956387044209303
142.0,0.1006,0.0992143301795453,0.10197549246740786,0.1034,-0.14245075325921425,0.1114,0.10667971499258026,0.1,0.5002122181500154,0.04122652313827327,-0.015,0.19754924674078578
144.0,0.091,0.09569201650448309,0.09857948119960262,0.1065,-0.7920518800397375,0.0924,0.10223171963483929,0.1,0.5889534969281506,0.03725094951620649,-0.012158962399205234,-0.1420518800397383
146.0,0.0973,0.0993571133438939,0.09764805081882554,0.1097,-1.205194918117447,0.1084,0.10293830407168415,0.1,0.9996233903064052,0.062342185492174705,-0.007455064036856293,-0.23519491811744703
148.0,0.0878,0.10004296914245832,0.09465144944617412,0.1033,-0.8648550553825879,0.089,0.09859708545609609,0.1,0.6174495241132243,0.028198325317015993,0.00324203707079547,-0.5348550553825882
150.0,0.1131,0.10999335302162913,0.09705944835884495,0.1033,-0.6240551641155057,0.1082,0.10051988071441768,0.1,7.970718984481718e-06,1.782470039093117e-05,0.009123140353105588,-0.2940551641155059
152.0,0.1259,0.11572424509478743,0.10172465340409499,0.1193,-1.757534659590501,0.1147,0.10337599167305851,0.1,1.985461722642574e-06,5.612288033753937e-06,0.005673833544915616,0.17246534040949862
154.0,0.1164,0.11166801101132841,0.10432553559375314,0.1225,-1.8174464406246857,0.1116,0.10457929264514579,0.1,1.166903028062543e-06,3.149266077884198e-06,-0.002977237642590655,0.43255355937531353
156.0,0.1131,0.10880248274561245,0.10567040872893457,0.116,-1.0329591271065433,0.1147,0.10622824038241656,0.1,1.5232831956203972e-06,4.261191719904566e-06,-0.01431805510045979,0.5670408728934567
158.0,0.1068,0.10588027834632525,0.1057804820009396,0.1193,-1.3519517999060398,0.1179,0.10804559405892991,0.1,2.108456995516912e-06,6.171553999782646e-06,-0.015,0.57804820009396
160.0,0.1101,0.10453311034832358,0.1054791563225426,0.1128,-0.7320843677457403,0.1082,0.10735690394275202,0.1,2.4965816826663115e-06,8.996943366189385e-06,-0.015,0.5479156322542589
162.0,0.1006,0.10180701063196813,0.1042672744011454,0.116,-1.1732725598854605,0.1147,0.10802417014317964,0.1,4.873749027920884e-06,2.7890553453943867e-05,-0.015,0.4267274401145396
164.0,0.1068,0.10103931285846829,0.10344143278516268,0.1097,-0.6258567214837321,0.1051,0.10652104963844788,0.1,0.22293265838548826,0.023265650987718656,-0.015,0.3441432785162679
166.0,0.0878,0.09658180713346419,0.1005262429417052,0.1128,-1.2273757058294796,0.1114,0.1062543596429406,0.1,0.570988493431216,0.0414830931207989,-0.015,0.052624294170519614
168.0,0.091,0.09601651771842719,0.09791596930431352,0.1065,-0.8584030695686473,0.1019,0.10415383038720158,0.1,0.45472369536937096,0.02705577880835136,-0.010831938608627037,-0.20840306956864812
170.0,0.1068,0.10205976497571874,0.09825725666495896,0.1033,-0.5042743335041039,0.105,0.10376384660012428,0.1,0.14745778222128908,0.00943731797915354,-0.007346451938544954,-0.17427433350410415
172.0,0.1131,0.10630916938923983,0.10002692053194873,0.1096,-0.9573079468051277,0.1082,0.10415865931394154,0.1,0.046543190217965186,0.009183262362003331,-0.007400293002442396,0.0026920531948720905
174.0,0.1036,0.1043852565793019,0.10085899594562737,0.116,-1.514100405437263,0.1147,0.10553325070618813,0.1,0.006400625574675297,0.009180230741932926,-0.009118284893697134,0.08589959456273694
176.0,0.1068,0.10280030527604239,0.10138989519153131,0.1097,-0.8310104808468693,0.1084,0.10534419987691175,0.1,0.08103682688237934,0.014918459205259449,-0.011898075276759748,0.13898951915313068
178.0,0.1006,0.10024755835286923,0.10102183020775002,0.1128,-1.177816979224998,0.1116,0.10580011764199411,0.1,0.18268505554037043,0.019991888656394858,-0.013941735692259774,0.1021830207750013
180.0,0.1036,0.09974952723561956,0.10032928529475156,0.1065,-0.6170714705248437,0.1019,0.10410644592966077,0.1,0.3186764638271059,0.02639404033044945,-0.014600306281762884,0.03292852947515551
182.0,0.0973,0.09916414416791278,0.09930752152586109,0.1097,-1.039247847413892,0.1084,0.10415416985104349,0.1,0.44922807095739153,0.031730190210081125,-0.013215349333485046,-0.0692478474138919
184.0,0.1006,0.10049343244228937,0.09831620055948212,0.1033,-0.4983799440517883,0.0987,0.10209235526554077,0.1,0.7498919673507809,0.047728460331654454,-0.009847750452449275,-0.16837994405178858
186.0,0.0941,0.10102961107563267,0.09632445861938614,0.1065,-1.0175541380613855,0.0922,0.09890100880161225,0.1,0.6750837236414654,0.036872111413817084,-0.0024966676912215463,-0.3675541380613864
188.0,0.1068,0.10689915606593399,0.0967568039200654,0.1033,-0.6543196079934601,0.0955,0.09771689557056967,0.1,0.4032530033203437,0.020667795341340386,0.003989724468647662,-0.32431960799346043
190.0,0.1101,0.11095875865441314,0.09856743182059884,0.113,-1.4432568179401168,0.105,0.09891000107472316,0.1,0.16502518723046172,0.011045863239977806,0.006854860827450002,-0.14325681794011697
192.0,0.1068,0.11049598261010955,0.10044498428728776,0.1128,-1.2355015712712234,0.1147,0.10173026805443164,0.1,0.17853561738193402,0.017013441345698578,0.005964892252874485,0.04449842872877585
194.0,0.1036,0.1071234348917733,0.10082285851288066,0.1065,-0.5677141487119342,0.1051,0.1016962227479543,0.1,0.3237250912646953,0.026315415429612462,0.004319175227113184,0.08228585128806504
196.0,0.0973,0.10385595880162907,0.10018250913726681,0.1097,-0.9517490862733193,0.1082,0.10231734186541756,0.1,0.33886586355741566,0.024461752550529084,0.003954156952579571,0.01825091372668064
198.0,0.1004,0.10379943890247993,0.10008484966629531,0.1033,-0.3215150333704689,0.1114,0.10363213719249077,0.1,0.5335272747629578,0.03609960577011021,0.003784457619988954,0.008484966629530855
200.0,0.0941,0.10239346501599464,0.09874999656381596,0.1065,-0.7750003436184039,0.1051,0.10299072610396703,0.1,0.5921197304408399,0.035869940535999296,0.0062844644923570475,-0.12500034361840467
202.0,0.0973,0.10395690210007742,0.09827954694666109,0.1002,-0.19204530533389053,0.1082,0.10333995334946376,0.1,0.5809330109797693,0.03367565995352526,0.009725370599034874,-0.17204530533389134
204.0,0.1036,0.10664941505590227,0.09829118795740695,0.1002,-0.190881204259305,0.0987,0.10158941930267279,0.1,0.2975567279779753,0.016018858713199954,0.01314299468422099,-0.1708812042593058
206.0,0.1131,0.11043844037345266,0.10016489823481156,0.113,-1.2835101765188441,0.1051,0.1019759377402231,0.1,0.0018942029370009055,0.0028415850513778323,0.012813198214597879,0.016489823481155574
208.0,0.1099,0.10981285109503575,0.10228009919498876,0.1065,-0.4219900805011237,0.1179,0.10488691759100124,0.1,2.026954933287682e-05,0.003989505751727289,0.008252999824620369,0.2280099194988755
210.0,0.1068,0.10585525686766123,0.1028444100885402,0.1097,-0.6855589911459805,0.1082,0.10487804468714096,0.1,0.05607722379867811,0.01298925359025931,0.0025641796475399797,0.28444100885401946
212.0,0.1006,0.10216806720596715,0.10231388371622385,0.1128,-1.0486116283776146,0.1114,0.10550385692034049,0.1,0.17066619750611056,0.019639089132149748,-0.002063587784907714,0.23138837162238468
214.0,0.1036,0.10076017794375561,0.10142844933227918,0.1065,-0.5071550667720817,0.1017,0.10398055964040244,0.1,0.31825111202246087,0.026608289590827953,-0.004920486449466063,0.14284493322791747
216.0,0.0973,0.09969557562660092,0.10019723951822251,0.1097,-0.9502760481777492,0.1082,0.10416308832447788,0.1,0.7308880195639343,0.04934416045709163,-0.00531496548591108,0.01972395182225084
218.0,0.088,0.09809481619116159,0.09727411723712398,0.1033,-0.6025882762876023,0.0987,0.10187273518426775,0.1,0.6788697738874552,0.03771118731578317,0.00013680003984097022,-0.2725882762876025
220.0,0.1036,0.1041215286888392,0.09729567259458574,0.1002,-0.2904327405414256,0.1019,0.10140702531857969,0.1,0.24861974430317188,0.011076030102911843,0.005545454850669498,-0.2704327405414264
222.0,0.1196,0.11091820996999605,0.09987365297473412,0.1097,-0.9826347025265886,0.1021,0.10133996945951627,0.1,0.06673221964572962,0.008020768107220681,0.005798148901201269,-0.012634702526588548
224.0,0.1068,0.10886802805404773,0.1012994948613854,0.1097,-0.8400505138614609,0.1116,0.10291499228967266,0.1,0.08086317731711987,0.013154650176077467,0.0031991591784304857,0.12994948613853918
226.0,0.1006,0.10462419158299568,0.10160431845961654,0.116,-1.4395681540383467,0.1148,0.10471327448172943,0.1,0.35817505273831735,0.03067608608816095,-9.477740802579793e-06,0.16043184596165327
228.0,0.0941,0.10051774577932888,0.09999988164907277,0.1065,-0.6500118350927231,0.1051,0.10383487315495898,0.1,0.4760754513335161,0.03266430748719007,-9.241038948101798e-06,-1.183509272389971e-05
230.0,0.0973,0.10112933974774521,0.09912311396307982,0.1128,-1.3676886036920175,0.1084,0.10411819720272487,0.1,0.3987238040390247,0.025061180388463042,0.0017445310348922632,-0.08768860369201825
232.0,0.1068,0.10444670922101515,0.09938187930668932,0.1128,-1.3418120693310678,0.1019,0.10306816792770884,0.1,0.2498504143863069,0.016976752692731377,0.002980772421513636,-0.06181206933106864
234.0,0.1068,0.10601930581237262,0.10024975416333727,0.1097,-0.9450245836662735,0.1084,0.10366138987441115,0.1,0.31138245465132147,0.023791543526054032,0.0024812640948391057,0.02497541633372652
236.0,0.0973,0.10368805099546173,0.09994822982052819,0.113,-1.3051770179471816,0.1116,0.10450499421050377,0.1,0.35125095515633403,0.025390567057066098,0.0025848044537827436,-0.0051770179471818945
238.0,0.1036,0.10390549198295516,0.0997900467618076,0.1065,-0.6709953238192401,0.1019,0.1032244899853208,0.1,0.8534957028941753,0.05596561577673845,0.0030047109301675617,-0.020995323819240908
240.0,0.0849,0.10024304715436565,0.09663529441162061,0.1097,-1.3064705588379397,0.0955,0.1003139392333294,0.1,0.651188045451332,0.03337528424943469,0.009734122106926354,-0.33647055883793964
242.0,0.1068,0.10741753770587176,0.09779269707914617,0.1065,-0.8707302920853823,0.1082,0.10178106567846912,0.1,0.21737467713090522,0.009239601571348332,0.014148727948634018,-0.2207302920853832
244.0,0.1131,0.11166147586961514,0.10047984477936878,0.1128,-1.2320155220631221,0.1147,0.10419278372214452,0.1,4.195536871300345e-05,0.0007501431225008703,0.013189038389896476,0.0479844779368771
246.0,0.1101,0.10967624676111974,0.10249610193875647,0.116,-1.3503898061243538,0.1147,0.10582002987496592,0.1,2.6507025340818475e-06,9.297345626118665e-06,0.008196834512383552,0.2496101938756462
248.0,0.1164,0.10759669171894867,0.10410278925681923,0.1193,-1.519721074318077,0.1051,0.10515979941422675,0.1,4.113574469821664e-06,1.3652920022527855e-05,-8.744001254903933e-06,0.4102789256819228
250.0,0.1101,0.10530510788393825,0.10445097986533351,0.1128,-0.8349020134666485,0.1082,0.10529595321741403,0.1,5.124384380366207e-06,1.8552073686576712e-05,-0.008910703731921918,0.4450979865333507
252.0,0.1036,0.10267435623866572,0.10405544879300599,0.116,-1.1944551206994016,0.1147,0.10667767557876796,0.1,4.800668339604141e-06,2.7140677339694953e-05,-0.015,0.40554487930059835
254.0,0.1068,0.10144075214942683,0.10340098832143314,0.1097,-0.6299011678566863,0.1051,0.10564596586455963,0.1,3.360838174954151e-05,0.0061473022071216596,-0.015,0.34009883214331377
256.0,0.1006,0.09944671736035227,0.10239971279412277,0.1128,-1.0400287205877226,0.1116,0.10614335076514031,0.1,0.20485921107106494,0.022820813718626622,-0.015,0.23997127941227658
258.0,0.1036,0.09834491016554706,0.10067387851037651,0.1065,-0.5826121489623484,0.0924,0.10225918541257133,0.1,0.41191438866118874,0.03206442589454578,-0.015,0.06738785103765077
260.0,0.0941,0.09777612492967142,0.09899658866148422,0.1097,-1.070341133851578,0.1082,0.10282875800477624,0.1,0.5208747775460878,0.03448561520718826,-0.012993177322968438,-0.10034113385157806
262.0,0.1004,0.10034086734007079,0.0979541283985984,0.1033,-0.5345871601401597,0.0987,0.10125065661651324,0.1,0.792013739409018,0.04888189260909888,-0.008901434120165239,-0.20458716014015998
264.0,0.0941,0.10150233470694862,0.0960578466266047,0.1065,-1.0442153373395295,0.0922,0.09836094649432255,0.2,0.8196436380357434,0.04526104258408202,0.0,-10.394215337339531
266.0,0.1038,0.10687531323171184,0.09621653812986014,0.1033,-0.7083461870139862,0.0955,0.09729286685857573,0.2,0.9211574035928847,0.05080601855761735,0.0,-10.378346187013987
268.0,0.1164,0.11372904239472545,0.09958781308987302,0.1097,-1.0112186910126983,0.1147,0.10093004264769279,0.2,0.8661932437232864,0.045600522476785234,0.0,-10.041218691012698
270.0,0.1291,0.12240358324556305,0.10436122376724165,0.116,-1.1638776232758357,0.1181,0.10472934772283461,0.2,0.829766296163521,0.044500220632125546,0.0,-9.563877623275836
272.0,0.1324,0.1289341725897689,0.10931615114683578,0.1288,-1.9483848853164218,0.1244,0.10900438958867775,0.2,0.7567156093469053,0.04101468486041002,0.0,-9.068384885316423
274.0,0.1417,0.1354042657782582,0.11481969283857671,0.1318,-1.6980307161423291,0.1276,0.11320934113854174,0.2,0.6766799165351514,0.03777668027990136,0.0,-8.51803071614233
276.0,0.1482,0.14095312820617106,0.12058621761172515,0.1383,-1.7713782388274855,0.1341,0.11800512010182095,0.2,0.7100207772990653,0.04182930821508464,0.0,-7.941378238827486
278.0,0.1482,0.1444560196208072,0.12562540370344144,0.1478,-2.2174596296558544,0.1403,0.12303833180556062,0.2,0.792603653692854,0.04676875986009477,0.0,-7.437459629655857
280.0,0.1482,0.14784728686739937,0.1301587356630814,0.1478,-1.7641264336918594,0.15,0.12903184117709046,0.2,0.9175202797426908,0.05324735399069991,0.0,-6.984126433691862
282.0,0.1514,0.15218648887977554,0.13411480228933742,0.1541,-1.9985197710662566,0.15,0.13372012125692945,0.2,0.9466673221463173,0.05278282661654647,0.0,-6.5885197710662595
284.0,0.158,0.15845044802292707,0.1385826906441925,0.1511,-1.25173093558075,0.1568,0.1389572861829813,0.2,0.9633798616992943,0.05329609280768583,0.0,-6.14173093558075
286.0,0.1614,0.16421117690666245,0.14315222132550387,0.1543,-1.1147778674496123,0.1633,0.14439906270092245,0.2,0.8719133694294319,0.04739183705974861,0.0,-5.684777867449614
288.0,0.1715,0.1709134806043866,0.14869190595445586,0.1747,-2.6008094045544135,0.1701,0.15026898498118235,0.2,0.7251112047729148,0.04012530950769984,0.0,-5.130809404554415
