t_s,h1_meas_m,h2_est_m,h2_real_m,error_obs_cm,h3_meas_m,ref_m,u1,u3,t_mhe_ms,t_mpc_ms,t_total_ms,error_ctrl_cm
86.0,0.0706,0.09129691949161903,0.0905,0.07969194916190303,0.0888,0.1,0.5885121174505002,0.037847765806040747,3.7016868591308594,10.276317596435547,2107.717752456665,-0.8703080508380978
88.0,0.091,0.09164953071909325,0.0905,0.1149530719093253,0.0921,0.1,0.5441941858598826,0.034680500454203504,50.464630126953125,11.834144592285156,2162.6009941101074,-0.8350469280906756
90.0,0.0941,0.09242771151341025,0.1033,-1.0872288486589747,0.0921,0.1,0.4344610077261646,0.02719642549202851,4.889011383056641,8.891582489013672,2064.790964126587,-0.7572288486589751
92.0,0.1068,0.09489616286649273,0.1033,-0.8403837133507273,0.105,0.1,0.36101725415012814,0.024124293459566883,4.47535514831543,9.165287017822266,2099.7660160064697,-0.5103837133507274
94.0,0.1036,0.09665098534170043,0.1065,-0.9849014658299571,0.1048,0.1,0.29676435755948133,0.021083769887078222,7.164955139160156,8.425474166870117,2108.6485385894775,-0.3349014658299579
96.0,0.1036,0.0983586872965986,0.1065,-0.8141312703401404,0.1147,0.1,0.33676349823455637,0.0257558218283027,1.3873577117919922,12.633085250854492,2112.5998497009277,-0.16413127034014124
98.0,0.0943,0.09776202988622314,0.1097,-1.1937970113776868,0.0953,0.1,0.39708583826737126,0.029608102705527644,3.750324249267578,3.3326148986816406,2100.8548736572266,-0.22379701137768687
100.0,0.088,0.09666320845951762,0.1002,-0.35367915404823785,0.0985,0.1,0.422114909676439,0.030108932840901294,1.7490386962890625,10.061025619506836,2112.0591163635254,-0.33367915404823867
102.0,0.091,0.09610764921911608,0.1065,-1.039235078088392,0.1017,0.1,0.42461584100295524,0.029603183837406476,1.97601318359375,10.216712951660156,2107.653856277466,-0.38923507808839297
104.0,0.0973,0.09596499637817997,0.097,-0.10350036218200326,0.0953,0.1,0.4488493491182322,0.03137790626766097,5.250453948974609,8.64720344543457,2115.6296730041504,-0.4035003621820035
106.0,0.088,0.09524753244104765,0.1,-0.4752467558952353,0.0985,0.1,0.4632626553340701,0.03191792991763696,4.585742950439453,7.170915603637695,2105.2918434143066,-0.4752467558952353
108.0,0.0941,0.09488456269969907,0.0938,0.10845626996990737,0.0921,0.1,0.4952767805351544,0.034043360341252375,2.902507781982422,9.000301361083984,2114.685535430908,-0.5115437300300938
110.0,0.0849,0.09404238522795796,0.097,-0.29576147720420387,0.0953,0.1,0.5764992566916697,0.03958381492760805,2.9115676879882812,9.653329849243164,2101.010799407959,-0.5957614772042041
112.0,0.0791,0.0921439439655126,0.0905,0.16439439655126092,0.0798,0.1,0.6068258228717966,0.039979147011399305,3.367185592651367,9.44828987121582,2107.679605484009,-0.78560560344874
114.0,0.088,0.09144182348735938,0.0905,0.09418234873593834,0.0798,0.1,0.4894445721297763,0.030038017525265505,2.646923065185547,10.143518447875977,2113.8129234313965,-0.8558176512640625
116.0,0.1068,0.09393267970220488,0.1033,-0.9367320297795121,0.105,0.1,0.37167160464863963,0.023581926960630946,4.695415496826172,7.509708404541016,2106.724977493286,-0.6067320297795122
118.0,0.1101,0.09645438504564983,0.1033,-0.6845614954350168,0.1048,0.1,0.36688855719828994,0.02609838407043585,47.68180847167969,7.857322692871094,2150.4909992218018,-0.3545614954350171
120.0,0.088,0.09664242824930579,0.1002,-0.35575717506942106,0.108,0.1,0.4006294830846028,0.029045162743691514,49.333810806274414,9.363889694213867,2110.5308532714844,-0.3357571750694219
122.0,0.0878,0.09618401626399835,0.1033,-0.7115983736001654,0.1017,0.1,0.3984416197438904,0.028136304801269857,80.36422729492188,5.579710006713867,2141.03627204895,-0.38159837360016574
124.0,0.0941,0.096406215035247,0.097,-0.05937849647529997,0.1048,0.1,0.45900767648436613,0.03278372818098692,4.1980743408203125,8.649826049804688,2033.8232517242432,-0.35937849647530024
126.0,0.088,0.09506590297797388,0.1002,-0.5134097022026121,0.0856,0.1,0.49351497212660683,0.034055402686172805,4.753351211547852,5.753278732299805,2104.900121688843,-0.49340970220261293
128.0,0.091,0.09433177440531126,0.0938,0.05317744053112694,0.0888,0.1,0.548623736245989,0.0374100353741018,3.793478012084961,9.124517440795898,2106.663465499878,-0.5668225594688742
130.0,0.0849,0.0929596616197857,0.097,-0.4040338380214309,0.0827,0.1,0.5375991546231226,0.03519598959513852,1.3539791107177734,11.244773864746094,2114.032506942749,-0.7040338380214312
132.0,0.0973,0.09314565278983714,0.097,-0.38543472101628673,0.0856,0.1,0.45252036366401727,0.02878642341953632,4.891395568847656,8.593559265136719,2107.203722000122,-0.685434721016287
134.0,0.1068,0.09493695035633522,0.1002,-0.526304964366478,0.0985,0.1,0.35477044029182303,0.023261687766903336,3.8628578186035156,9.032249450683594,2106.4345836639404,-0.5063049643664788
136.0,0.1101,0.09710790092446807,0.1033,-0.6192099075531934,0.1048,0.1,0.3068178179512663,0.021975647637603585,3.3261775970458984,9.624719619750977,2107.3200702667236,-0.2892099075531937
138.0,0.1006,0.09829071272152315,0.1033,-0.5009287278476854,0.1114,0.1,0.36688404350673404,0.027830734759495757,22.751808166503906,8.070945739746094,2131.8464279174805,-0.17092872784768565
140.0,0.091,0.09719257273703634,0.1063,-0.9107427262963665,0.0921,0.1,0.39651812440030415,0.028835136047705073,5.549907684326172,2.7747154235839844,2084.977388381958,-0.2807427262963666
142.0,0.0973,0.09679237076613115,0.097,-0.020762923386885568,0.0953,0.1,0.4343414473830382,0.030980006545846855,7.4443817138671875,7.785320281982422,2109.145402908325,-0.32076292338688583
144.0,0.088,0.09585638429995232,0.1,-0.414361570004769,0.0985,0.1,0.4529891364625413,0.031485919220188154,6.052255630493164,8.261680603027344,2106.7330837249756,-0.414361570004769
146.0,0.0941,0.09538677635924343,0.0938,0.15867763592434386,0.0921,0.1,0.48576416333686445,0.033540840265693164,29.529571533203125,8.503437042236328,2136.51967048645,-0.46132236407565724
148.0,0.0849,0.09448093739221287,0.097,-0.25190626077871286,0.0953,0.1,0.4986144874766682,0.033713841789501,21.34418487548828,7.915496826171875,2098.6595153808594,-0.5519062607787131
150.0,0.0943,0.09416451648342598,0.097,-0.28354835165740194,0.0856,0.1,0.44778406088109973,0.02945408030221317,3.979921340942383,8.807897567749023,2090.744972229004,-0.5835483516574023
152.0,0.0973,0.09517938988442141,0.1033,-0.8120610115578588,0.1048,0.1,0.3636241033925231,0.02411449863453768,152.4181365966797,7.979869842529297,2254.542112350464,-0.48206101155785913
154.0,0.1068,0.09696206664950718,0.097,-0.0037933350492819207,0.108,0.1,0.3553910114777,0.025491401021799868,8.275032043457031,7.438898086547852,1969.4085121154785,-0.3037933350492822
156.0,0.0941,0.09714025896671376,0.1065,-0.935974103328624,0.105,0.1,0.3754757824280922,0.027379710677898853,442.69442558288574,9.016036987304688,2543.2400703430176,-0.2859741033286248
158.0,0.0973,0.09694065517808685,0.097,-0.005934482191315149,0.0953,0.1,0.5249898757175159,0.038568292486059835,7.9364776611328125,8.38470458984375,1671.9262599945068,-0.3059344821913154
160.0,0.0649,0.09354362166439044,0.1033,-0.9756378335609563,0.0888,0.1,0.5339218346430413,0.03578436284453019,5.223989486694336,7.481098175048828,1772.1951007843018,-0.6456378335609567
162.0,0.0941,0.09343998228490125,0.0938,-0.036001771509874825,0.0921,0.1,0.4913778015726408,0.031974435114982894,4.644155502319336,5.039215087890625,2110.1467609405518,-0.6560017715098759
164.0,0.0973,0.09414409067517922,0.097,-0.2855909324820785,0.0953,0.1,0.4388049144909426,0.028838458769847326,23.78249168395996,8.636236190795898,2130.4516792297363,-0.5855909324820787
166.0,0.0973,0.09516980253154782,0.1033,-0.8130197468452185,0.1017,0.1,0.3534915249040967,0.023549085631284012,5.411863327026367,8.10694694519043,2088.0701541900635,-0.4830197468452188
168.0,0.1068,0.09713190567116957,0.097,0.013190567116956597,0.1082,0.1,0.34636601174815007,0.025047091177049598,4.8999786376953125,7.972955703735352,2108.5948944091797,-0.28680943288304367
170.0,0.0941,0.09735984082228408,0.1065,-0.9140159177715921,0.105,0.1,0.3711338548684263,0.027272649285061516,4.688739776611328,9.17506217956543,2104.6226024627686,-0.26401591777159283
172.0,0.0973,0.097054622422496,0.097,0.005462242249600069,0.0953,0.1,0.5257875976077165,0.038753223574350015,1.5730857849121094,11.570930480957031,2114.0596866607666,-0.2945377577504002
174.0,0.0649,0.09352634542170979,0.1033,-0.9773654578290214,0.0888,0.1,0.5376885010936273,0.03607637703802635,2.8738975524902344,6.210565567016602,2103.163242340088,-0.6473654578290217
176.0,0.0941,0.09333611655097329,0.0938,-0.0463883449026703,0.0921,0.1,0.5521871274048933,0.036613057446489405,4.093408584594727,3.8089752197265625,2102.6782989501953,-0.6663883449026714
178.0,0.088,0.09271759999182115,0.0875,0.5217599991821156,0.0858,0.1,0.577118599233107,0.03819269270207867,21.819353103637695,7.996082305908203,2129.063844680786,-0.7282400008178855
180.0,0.082,0.09195536212517053,0.0905,0.14553621251705284,0.0888,0.1,0.5519586864738855,0.035600237711444875,3.9267539978027344,7.932186126708984,2095.72696685791,-0.804463787482948
182.0,0.0941,0.09247380236157575,0.1002,-0.7726197638424248,0.0888,0.1,0.4497615520095264,0.028210786092004267,5.197286605834961,8.093595504760742,2107.414484024048,-0.7526197638424257
184.0,0.1068,0.0947383887328341,0.1002,-0.5461611267165891,0.1017,0.1,0.3480951048510153,0.02278396121525029,4.768133163452148,6.918191909790039,2114.609956741333,-0.52616112671659
186.0,0.1101,0.09708170525105411,0.1033,-0.6218294748945891,0.105,0.1,0.30201511849968943,0.02176061566053863,42.147159576416016,12.300491333007812,2140.5129432678223,-0.2918294748945893
188.0,0.1006,0.09829808414663617,0.1033,-0.5001915853363834,0.1114,0.1,0.3651351596443284,0.027823274610832473,117.79332160949707,7.434844970703125,2185.4591369628906,-0.17019158533638362
190.0,0.091,0.09717008472248576,0.1065,-0.9329915277514242,0.0922,0.1,0.39738952393797583,0.02895596139199465,2.518177032470703,10.993719100952148,1996.0341453552246,-0.282991527751425
192.0,0.0973,0.09673276471495257,0.097,-0.026723528504743466,0.0953,0.1,0.4360089874944914,0.03109647881976046,26.225566864013672,7.445335388183594,2126.6415119171143,-0.32672352850474373
194.0,0.088,0.0957986899493493,0.0905,0.5298689949349302,0.0985,0.1,0.45446143232796443,0.031564061946160606,1.3515949249267578,11.513233184814453,2086.8728160858154,-0.42013100506507056
196.0,0.0941,0.09533143455784773,0.0938,0.15314345578477384,0.0921,0.1,0.5162103809289195,0.03589832160395519,3.893613815307617,7.858037948608398,2112.7774715423584,-0.46685654421522726
198.0,0.0764,0.09372841855341879,0.097,-0.3271581446581212,0.0953,0.1,0.5625135106819679,0.0380005238330804,5.073785781860352,4.344463348388672,2105.480670928955,-0.6271581446581215
200.0,0.088,0.09262918920511644,0.1002,-0.7570810794883559,0.0798,0.1,0.49765849752833496,0.031820172273559,24.821996688842773,8.156299591064453,2144.787549972534,-0.7370810794883567
202.0,0.0973,0.09389975557586057,0.1033,-0.9400244424139435,0.105,0.1,0.44590523691213685,0.029183863095364394,6.914377212524414,8.890390396118164,2074.888229370117,-0.6100244424139436
204.0,0.1006,0.09489382727556693,0.1063,-1.1406172724433075,0.0953,0.1,0.36679586647721624,0.02439704050221825,43.97273063659668,7.932901382446289,2149.894952774048,-0.5106172724433076
206.0,0.1101,0.09678163353890203,0.1002,-0.34183664610979714,0.1017,0.1,0.33933359631357085,0.024193825088460637,30.883312225341797,9.645938873291016,2096.007823944092,-0.32183664610979795
208.0,0.0973,0.09750205981907262,0.1097,-1.219794018092739,0.108,0.1,0.4098026101784982,0.03036265342682188,2.5908946990966797,10.619163513183594,2079.8075199127197,-0.24979401809273882
210.0,0.088,0.09616245320926418,0.1033,-0.7137546790735818,0.0888,0.1,0.4421405371224574,0.0313002174467268,3.3926963806152344,9.973526000976562,2107.973098754883,-0.38375467907358213
212.0,0.0941,0.09568031955032569,0.1065,-1.081968044967431,0.0921,0.1,0.4363359335308447,0.029992340493115215,22.766590118408203,6.546974182128906,2129.5876502990723,-0.4319680449674318
214.0,0.0973,0.09577522982909543,0.1002,-0.4424770170904563,0.0955,0.1,0.5570010571631102,0.03946515934310507,5.028724670410156,6.342172622680664,2089.5400047302246,-0.4224770170904571
216.0,0.0649,0.09278080542854554,0.1033,-1.0519194571454462,0.0888,0.1,0.5480266449436327,0.0360033881741772,4.576683044433594,8.528947830200195,2108.700752258301,-0.7219194571454466
218.0,0.0941,0.09299566624424657,0.0938,-0.08043337557534225,0.0921,0.1,0.6277987126398283,0.04228671036465044,5.245447158813477,3.896951675415039,2103.3737659454346,-0.7004333755753434
220.0,0.0677,0.09077692209113117,0.0875,0.32769220911311736,0.0856,0.1,0.5867006618767954,0.03719250383324377,5.065202713012695,8.603572845458984,2119.276762008667,-0.9223077908868837
222.0,0.0973,0.09165246380521187,0.097,-0.534753619478813,0.0888,0.1,0.4944818308593741,0.03080519999908169,48.61855506896973,8.193492889404297,2150.355100631714,-0.8347536194788132
224.0,0.1006,0.09350618005359124,0.1002,-0.6693819946408761,0.1017,0.1,0.40187071158319104,0.02581232856920183,66.2384033203125,6.257057189941406,2122.6372718811035,-0.6493819946408769
226.0,0.1068,0.09561743032460991,0.1002,-0.4582569675390086,0.1017,0.1,0.35562451290904973,0.024545347163061507,6.043672561645508,8.042573928833008,2049.0872859954834,-0.4382569675390094
228.0,0.1068,0.09694762748839404,0.1097,-1.2752372511605965,0.0953,0.1,0.361040544577134,0.02618334796511683,174.1197109222412,7.016420364379883,2274.1925716400146,-0.30523725116059636
230.0,0.0973,0.09714838578759592,0.1002,-0.30516142124040746,0.0985,0.1,0.388483774885994,0.028261137650701894,5.803823471069336,7.342815399169922,1949.7945308685303,-0.2851614212404083
232.0,0.091,0.09674803376145721,0.1065,-0.9751966238542784,0.1017,0.1,0.4024822265735836,0.028703926960294487,3.872394561767578,9.255647659301758,2103.9891242980957,-0.32519662385427917
234.0,0.0973,0.09656095010622046,0.097,-0.04390498937795473,0.0953,0.1,0.4333190768916516,0.030717873488995667,20.392894744873047,11.190652847290039,2125.948667526245,-0.343904989377955
236.0,0.088,0.09580620752788094,0.1,-0.4193792472119068,0.0985,0.1,0.4507095636187033,0.0313187874077499,5.221366882324219,7.59434700012207,2087.0425701141357,-0.4193792472119068
238.0,0.0941,0.09539097944649264,0.0938,0.15909794464926408,0.0921,0.1,0.44224188393414965,0.030209076981838254,4.476785659790039,7.264137268066406,2112.276077270508,-0.460902055350737
240.0,0.0973,0.09549781441221279,0.097,-0.1502185587787211,0.0953,0.1,0.5205661200709312,0.036423842631186615,5.222082138061523,7.975578308105469,2107.107639312744,-0.45021855877872136
242.0,0.0793,0.09357152020175513,0.0905,0.30715202017551346,0.0856,0.1,0.6239931965536073,0.04272837288436131,5.527734756469727,8.035659790039062,2114.2711639404297,-0.6428479798244874
244.0,0.0735,0.09115107977927234,0.0938,-0.26489202207276574,0.0798,0.1,0.5761057656075633,0.036458256202129245,311.7070198059082,7.742166519165039,2413.367509841919,-0.8848920220727668
246.0,0.1006,0.0921547390653273,0.097,-0.48452609346727044,0.089,0.1,0.49069107972363507,0.03072927298443297,28.16033363342285,8.496761322021484,1823.4508037567139,-0.7845260934672706
248.0,0.1006,0.09379963587330259,0.097,-0.32003641266974137,0.0987,0.1,0.3755715942984947,0.02389817488966594,468.08314323425293,7.213830947875977,2545.5195903778076,-0.6200364126697416
250.0,0.1068,0.09635136195290753,0.1096,-1.3248638047092476,0.1114,0.1,0.3101846665988802,0.021685614617053966,4.8065185546875,8.941888809204102,1645.6918716430664,-0.36486380470924784
252.0,0.1068,0.09800512141487551,0.1065,-0.8494878585124488,0.105,0.1,0.3242968959684172,0.024466025162871108,2.7129650115966797,5.435466766357422,1746.8981742858887,-0.1994878585124496
254.0,0.0973,0.09805107258316577,0.1002,-0.21489274168342287,0.0987,0.1,0.365000252410634,0.02739212142703513,27.151107788085938,7.905006408691406,2141.582489013672,-0.1948927416834237
256.0,0.091,0.0973993258959375,0.1033,-0.5900674104062503,0.1017,0.1,0.37608170502994637,0.02730434438479896,301.5713691711426,8.33272933959961,2381.166934967041,-0.2600674104062506
258.0,0.0941,0.09723665394539463,0.1063,-0.9063346054605376,0.1048,0.1,0.4474116952051768,0.032452785366593496,5.228281021118164,6.8569183349609375,1808.2311153411865,-0.27633460546053756
260.0,0.088,0.09557763971445492,0.1002,-0.46223602855450796,0.0856,0.1,0.48859433106329136,0.03397315561466533,5.21540641784668,6.913661956787109,2106.273651123047,-0.4422360285545088
262.0,0.091,0.09461680660821428,0.1033,-0.8683193391785721,0.0888,0.1,0.5022260135892245,0.03396243051420122,4.702329635620117,9.231090545654297,2114.3100261688232,-0.5383193391785723
264.0,0.091,0.09411818044730513,0.0938,0.03181804473051386,0.0921,0.2,0.999995821736144,0.9999634522600522,0.0,36.615848541259766,2136.7554664611816,-10.588181955269487
266.0,0.0973,0.09488194861888975,0.1,-0.5118051381110253,0.1017,0.2,0.9999995342595365,0.9999932749999021,410.0668430328369,19.481658935546875,2493.624210357666,-10.511805138111026
268.0,0.1068,0.09840486082153507,0.1065,-0.8095139178464925,0.108,0.2,0.9999994415916534,0.9456179365716536,83.23860168457031,15.219926834106445,1776.2227058410645,-10.159513917846494
270.0,0.1228,0.10467711181767275,0.1223,-1.7622888182327254,0.1242,0.2,0.9999993309182998,0.802790292396442,8.713483810424805,12.495994567871094,2035.8450412750244,-9.532288818232725
272.0,0.1261,0.11170805415236532,0.1415,-2.979194584763467,0.1402,0.2,0.9999995897856265,0.6583800513533272,6.264209747314453,17.586946487426758,2109.92693901062,-8.829194584763469
274.0,0.1514,0.12039815175310757,0.1446,-2.4201848246892435,0.1466,0.2,0.9999989535696344,0.5451690276918763,5.750894546508789,18.082380294799805,2107.177495956421,-7.960184824689244
276.0,0.1544,0.12841652807601694,0.1478,-1.9383471923983042,0.1499,0.2,0.9999985729110783,0.4283886004687851,6.615877151489258,16.134023666381836,2106.7707538604736,-7.158347192398306
278.0,0.1716,0.13752706584948035,0.1611,-2.357293415051964,0.1667,0.2,0.9999990389441328,0.3387625015455513,1.3723373413085938,17.04096794128418,2103.377103805542,-6.247293415051966
280.0,0.1783,0.14582407877065817,0.1679,-2.207592122934182,0.1633,0.2,0.9999986180357774,0.2639132203242155,4.125356674194336,11.543989181518555,2114.5060062408447,-5.417592122934184
282.0,0.1851,0.15366558374822373,0.1747,-2.1034416251776267,0.1699,0.2,0.9999953309221454,0.1849607617846631,5.045890808105469,24.27053451538086,2115.8623695373535,-4.633441625177628
284.0,0.1919,0.16171059051418585,0.1815,-1.9789409485814147,0.1867,0.2,0.9999902008553069,0.13309114255981422,6.412506103515625,12.456655502319336,2104.259252548218,-3.8289409485814163
286.0,0.1987,0.16929410529017389,0.1883,-1.900589470982611,0.1934,0.2,0.9998535322294464,0.09086780583579865,4.361391067504883,16.5560245513916,2102.254867553711,-3.0705894709826125
288.0,0.2054,0.17619360922010108,0.2085,-3.2306390779898915,0.2,0.2,0.8346520294800485,0.06433428266216429,7.522821426391602,8.998632431030273,2088.613510131836,-2.380639077989893
290.0,0.2021,0.18230383665895036,0.2019,-1.9596163341049633,0.2066,0.2,0.7056446891650255,0.04627109760513115,6.157398223876953,8.322715759277344,2056.547164916992,-1.7696163341049647
292.0,0.2123,0.18762519797587437,0.2121,-2.4474802024125637,0.2134,0.2,0.5501631789594345,0.035490522329189055,8.811712265014648,13.686418533325195,2060.4724884033203,-1.2374802024125637
