t_s,h1_meas_m,h1_est_m,h2_est_m,h2_real_m,error_obs_cm,h3_meas_m,h3_est_m,ref_m,u1,u3,z_int,error_ctrl_cm
100.0,0.091,0.09899962679530308,0.09868177794291683,0.1033,-0.46182220570831767,0.1017,0.10270049240303658,0.1,0.2827860265432082,0.017964635887008022,-0.004819228654677557,-0.13182220570831793
102.0,0.1131,0.10485602698730223,0.09977732319597901,0.1065,-0.6722676804020986,0.1048,0.10267437676370227,0.1,0.25060215563591814,0.019165465752038244,-0.00437387504663557,-0.022267680402099366
104.0,0.1006,0.10433334123210439,0.09982147183718444,0.1128,-1.2978528162815555,0.1114,0.10356729937714557,0.1,0.6751036253778728,0.04666608918595661,-0.004016818721004442,-0.017852816281556383
106.0,0.091,0.10122204597257962,0.09723947042253239,0.1065,-0.9260529577467604,0.0921,0.09965273406497151,0.1,0.5490451671636921,0.03055070777693538,0.001504240433930784,-0.2760529577467613
108.0,0.1068,0.10672775468903818,0.09801956179645059,0.1033,-0.5280438203549411,0.105,0.1003160878898976,0.1,0.020649891730666413,0.0005759797194317164,0.005465116841029613,-0.19804382035494145
110.0,0.1196,0.11196924911965789,0.10131611515028713,0.1128,-1.1483884849712869,0.1145,0.10301992887490134,0.1,9.171388589881148e-06,3.915426103969455e-05,0.0028328865404553677,0.13161151502871227
112.0,0.1068,0.10778568566367906,0.10278939819821567,0.1096,-0.6810601801784333,0.1177,0.10526499947932529,0.1,2.6385704370834123e-06,9.429761684463114e-06,-0.0027459098559759615,0.27893981982156646
114.0,0.1101,0.10564364915441082,0.10361044077664018,0.1128,-0.9189559223359817,0.1113,0.10574702631622791,0.1,3.138243544038421e-06,1.2161629799263126e-05,-0.009966791409256312,0.3610440776640175
116.0,0.1038,0.1031289544259624,0.10339110102205316,0.1065,-0.31088989779468335,0.1145,0.10669067239520276,0.1,0.05044569994040141,0.012429764688301578,-0.015,0.33911010220531584
118.0,0.0973,0.0999576346963114,0.10153160014849669,0.1097,-0.8168399851503318,0.1048,0.10506753278959619,0.1,0.14044586500062856,0.017808536702867517,-0.015,0.15316001484966812
120.0,0.1006,0.09901195292482574,0.1008245057157995,0.1033,-0.2475494284200505,0.1113,0.10552015786048191,0.1,0.5306428869895554,0.040499974463751434,-0.015,0.08245057157994923
122.0,0.0943,0.09751887243443096,0.0980942804459522,0.1065,-0.8405719554047799,0.0921,0.10131983910356152,0.1,0.6017583903790942,0.03718623022512809,-0.011188560891904384,-0.19057195540478078
124.0,0.1036,0.10206647894159544,0.09737114245529933,0.1065,-0.9128857544700664,0.0953,0.09935538295005235,0.1,0.17160524727792417,0.008225253871222563,-0.00593084580250304,-0.2628857544700672
126.0,0.1164,0.10863669022281847,0.09987327532317179,0.1097,-0.9826724676828213,0.1113,0.10165763732502066,0.1,2.9540004432748512e-05,0.0007873374066227593,-0.005677396448846614,-0.01267246768282132
128.0,0.1101,0.10759980873281105,0.10149595651940922,0.116,-1.4504043480590783,0.1113,0.10300891355780026,0.1,7.903589135993383e-06,3.3829075051125624e-05,-0.008669309487665047,0.14959565194092167
130.0,0.1068,0.10482531008052379,0.10261465544766782,0.1065,-0.3885344552332179,0.1177,0.10535424869030197,0.1,0.03750122841439715,0.011574031256477036,-0.013898620383000673,0.2614655447667813
132.0,0.0973,0.10100244656775795,0.10130776911308392,0.1096,-0.829223088691608,0.108,0.10476492417920336,0.1,0.5644697620228759,0.04468015767518255,-0.015,0.13077691130839175
134.0,0.091,0.09709082412897997,0.09791632116425601,0.1033,-0.538367883574399,0.0888,0.09989115373496943,0.1,0.47463145080824237,0.028762959580869836,-0.010832642328512013,-0.20836788357439934
136.0,0.1068,0.10292821511238633,0.09824014126461933,0.1033,-0.5059858735380673,0.1048,0.10059631243753987,0.1,0.15982081167173573,0.009864335351368096,-0.007312924857750661,-0.1759858735380676
138.0,0.1131,0.107276985358876,0.0999971019284354,0.1065,-0.6502898071564595,0.1082,0.10179222073506976,0.1,0.18112461357193693,0.017346101932054613,-0.007307128714621455,-0.00028980715646026445
140.0,0.1038,0.10512689078365123,0.1000284156285908,0.116,-1.5971584371409207,0.1017,0.10088699476212785,0.1,0.41550255871302944,0.03211868458869756,-0.007363959971803044,0.0028415628590794384
142.0,0.0943,0.10200079702841391,0.09878754836536081,0.1096,-1.0812451634639189,0.105,0.10082124397476162,0.1,0.7158846479156017,0.046301283689088486,-0.004939056702524661,-0.12124516346391917
144.0,0.088,0.10075316792586289,0.09691437444835825,0.1128,-1.5885625551641747,0.108,0.10133248897534597,0.1,0.35944255408318515,0.017698462509662848,0.0012321944007588487,-0.30856255516417547
146.0,0.1133,0.10806224423187827,0.09904879593653733,0.1096,-1.0551204063462674,0.1113,0.10313151577375708,0.1,0.15912893904740455,0.011472824293035153,0.003134602527684202,-0.09512040634626767
148.0,0.1068,0.10816586725497844,0.10040483768258508,0.1128,-1.2395162317414914,0.1113,0.10406071364871304,0.1,0.3607408475527455,0.02849131434969753,0.0023249271625140483,0.04048376825850769
150.0,0.091,0.10300399706919365,0.0994793797526993,0.116,-1.6520620247300708,0.1145,0.10505679153697885,0.1,0.5156330238512309,0.03468194752084268,0.0033661676571154625,-0.05206202473007071
152.0,0.0973,0.10273601217746954,0.09868059176900419,0.1096,-1.091940823099581,0.105,0.1040525169075084,0.1,0.245910580245163,0.014512913172844446,0.00600498411910709,-0.13194082309958138
154.0,0.1131,0.10736020427261041,0.1003540514205794,0.1096,-0.9245948579420599,0.108,0.10442887625230637,0.1,0.13105864293852132,0.012267635707849521,0.005296881277948293,0.035405142057939876
156.0,0.1036,0.10601866030648893,0.10113700461932236,0.116,-1.4862995380677646,0.1145,0.10574196644211287,0.1,0.10480208841939011,0.013371759801827024,0.003022872039303584,0.11370046193223543
158.0,0.107,0.10463853633039506,0.10148832841929353,0.1097,-0.8211671580706472,0.1048,0.10472677185399784,0.1,0.29669396232118805,0.026221168997479567,4.621520071652896e-05,0.14883284192935275
160.0,0.1006,0.1021295073215828,0.1003478036583573,0.1128,-1.2452196341642698,0.0985,0.10245758713786768,0.1,0.6287605902412648,0.0433566872209971,-0.000649392115998057,0.0347803658357293
162.0,0.091,0.10028474318877215,0.09814713848076961,0.1065,-0.8352861519230383,0.1017,0.10134898543561853,0.1,0.49771714364700126,0.0283320976418621,0.003056330922462727,-0.1852861519230392
164.0,0.107,0.10552865162236211,0.09872647592148243,0.1033,-0.4573524078517577,0.1048,0.10169991135504096,0.1,2.4048763813283412e-05,6.757106033790378e-05,0.005603379079497886,-0.12735240785175794
166.0,0.1196,0.11053970723435837,0.10204865263288715,0.116,-1.3951347367112856,0.1177,0.10491146654178922,0.1,3.3586296735752843e-06,1.0451281506698608e-05,0.001506073813723599,0.20486526328871435
168.0,0.1101,0.10725341010133498,0.10396147637011421,0.1128,-0.8838523629885784,0.121,0.10763851216076827,0.1,2.9788420827790596e-06,1.125961048250769e-05,-0.006416878926504818,0.39614763701142086
170.0,0.1006,0.10327204260903759,0.10340115913668727,0.116,-1.2598840863312741,0.1145,0.1080906335528381,0.1,9.69595340750156e-06,0.00048101987241699375,-0.013219197199879337,0.34011591366872596
172.0,0.0973,0.1000150975911952,0.1024537520604332,0.1097,-0.724624793956681,0.1177,0.10905941576518319,0.1,0.07276865513560181,0.013877054849404226,-0.015,0.24537520604331897
174.0,0.1006,0.09834309228978713,0.10139529755652253,0.1128,-1.1404702443477466,0.108,0.1077211216317379,0.1,0.18508073030699418,0.0202823085693848,-0.015,0.13952975565225262
176.0,0.1038,0.09842887950476407,0.10050538166756606,0.1065,-0.5994618332433934,0.1017,0.1055170655300274,0.1,0.7373139765146588,0.052599404902123656,-0.015,0.05053816675660572
178.0,0.0849,0.09537422086372176,0.09675522033455887,0.1096,-1.2844779665441133,0.0953,0.10190743761911542,0.1,0.49850021874469674,0.02664008865404616,-0.008510440669117728,-0.3244779665441136
180.0,0.1101,0.10383651243137892,0.09794066597296178,0.1063,-0.8359334027038229,0.108,0.10294865574608054,0.1,0.02792171010389489,0.002318926144974942,-0.00439177261504127,-0.20593340270382288
182.0,0.1196,0.10916641772640048,0.10076123393420129,0.1063,-0.5538766065798715,0.1082,0.10370607046963268,0.1,9.28459002515096e-06,4.216343601317264e-05,-0.005914240483443842,0.07612339342012858
184.0,0.1101,0.10639798527776796,0.10229668942903503,0.1128,-1.0503310570964972,0.1113,0.10462314946407383,0.1,4.925536965006621e-06,2.8754964162387058e-05,-0.010507619341513882,0.22966894290350204
186.0,0.1038,0.1032950258574913,0.10255941894892942,0.116,-1.3440581051070586,0.1145,0.10591364107693574,0.1,0.09966663173991648,0.01557033980430029,-0.015,0.2559418948929415
188.0,0.0973,0.09981147032360643,0.10100551446022009,0.1097,-0.8694485539779917,0.1048,0.10458016012876238,0.1,0.294540438530665,0.026662621742754106,-0.015,0.10055144602200833
190.0,0.1006,0.09896814728990261,0.09963806954582619,0.113,-1.3361930454173818,0.0985,0.10241060804635642,0.1,0.33597031442478315,0.02536034356563601,-0.01427613909165236,-0.036193045417382
192.0,0.1038,0.10090867854404847,0.09915874574765925,0.1065,-0.7341254252340751,0.1016,0.10164417730724176,0.1,0.8264967483511468,0.054843749105454316,-0.012593630586970841,-0.0841254252340759
194.0,0.0849,0.09833046463630259,0.09589701943416064,0.1096,-1.3702980565839364,0.0953,0.09904387015101317,0.1,0.7166096457846727,0.03821979434866828,-0.004387669455292106,-0.41029805658393675
196.0,0.107,0.10586784334446227,0.09646106861353883,0.1065,-1.003893138646117,0.0985,0.09859096218517426,0.1,0.028677918305285655,0.0004729122928538456,0.002690193317630249,-0.35389313864611777
198.0,0.1227,0.11341912824525745,0.10070869674428061,0.1128,-1.2091303255719388,0.1177,0.10260830049631856,0.1,3.1646747865187956e-06,1.1444781274966707e-05,0.0012727998290690407,0.07086967442806041
200.0,0.1101,0.10916043788363959,0.1027537844646876,0.116,-1.3246215535312411,0.1145,0.10443826826095592,0.1,1.6256954659289405e-06,4.563067934957441e-06,-0.004234769100306138,0.2753784464687589
202.0,0.1164,0.10774238765169387,0.10498257075208184,0.1191,-1.4117429247918158,0.1177,0.10680356119212306,0.1,1.364006018861383e-06,3.7544956066823987e-06,-0.014199910604469804,0.4982570752081833
204.0,0.1101,0.10586234314644045,0.10585651733426968,0.1128,-0.6943482665730318,0.121,0.1091792304540426,0.1,5.312763914888012e-06,1.939795480582954e-05,-0.015,0.5856517334269673
206.0,0.1038,0.10306879403407329,0.10401978713465725,0.116,-1.198021286534276,0.0985,0.10575563891339144,0.1,5.038979586472464e-06,3.127134223929965e-05,-0.015,0.40197871346572406
208.0,0.107,0.1019221481176395,0.10333611259140653,0.1096,-0.6263887408593474,0.1048,0.10479578839345226,0.1,0.24936059914960595,0.02496383840988627,-0.015,0.3336112591406523
210.0,0.088,0.09717075066716252,0.1003050355369153,0.1128,-1.2494964463084692,0.108,0.10424484563547522,0.1,0.31312860305277423,0.024898316529564955,-0.015,0.030503553691529905
212.0,0.1038,0.09937501748355093,0.099520969199467,0.1065,-0.6979030800532998,0.1017,0.10301956894214687,0.1,0.5016698341367466,0.03502420524263617,-0.014041938398933987,-0.04790308005330063
214.0,0.0943,0.09941172786980869,0.09800150209320352,0.1096,-1.1598497906796483,0.1048,0.1024593385444946,0.1,0.516710859491337,0.0321040059449566,-0.010044942585341013,-0.1998497906796487
216.0,0.1038,0.10297003304150344,0.09774618612031157,0.1097,-1.195381387968844,0.0985,0.10089135594565876,0.1,0.40717268172666093,0.024554491574286498,-0.005537314825964132,-0.22538138796884405
218.0,0.1068,0.10613151666359304,0.09841868341056215,0.1128,-1.4381316589437851,0.1017,0.10046861999523317,0.1,3.336852351155833e-05,0.00023646904688012912,-0.002374681647088414,-0.1581316589437859
220.0,0.1164,0.1094406028780508,0.10144692070526493,0.1063,-0.485307929473508,0.1177,0.10383669815826933,0.1,6.879954820122434e-06,2.695853610992175e-05,-0.005268523057618255,0.14469207052649202
222.0,0.1068,0.10584253154066645,0.10276319616917165,0.1065,-0.37368038308283474,0.1177,0.10599879077133989,0.1,0.00621094283030821,0.009581286004228733,-0.010794915395961543,0.27631961691716445
224.0,0.0973,0.10152711157043058,0.10153317109213074,0.1096,-0.8066828907869263,0.108,0.10530079130346087,0.1,0.4323238045783672,0.03700900955186711,-0.01386125758022301,0.15331710921307334
226.0,0.091,0.09719893668058387,0.09882790792561316,0.1033,-0.4472092074386841,0.0985,0.10259631524129388,0.1,0.43302907031967497,0.028814643903138756,-0.011517073431449323,-0.11720920743868435
228.0,0.1038,0.10103332931397976,0.09862175875013729,0.1065,-0.7878241249862707,0.105,0.10258924095972323,0.1,0.27515110248176866,0.018172048738787423,-0.008760590931723891,-0.1378241249862716
230.0,0.1101,0.1047803877465575,0.09938788982844571,0.1128,-1.341211017155429,0.1017,0.10185005913238228,0.1,0.3513580392413302,0.02586574478040736,-0.007536370588615296,-0.06121101715542976
232.0,0.0973,0.10319616944835684,0.09894893136972374,0.1002,-0.12510686302762558,0.1082,0.10231866018315185,0.1,0.43911129657323794,0.03011559492589393,-0.005434233328062768,-0.1051068630276264
234.0,0.1006,0.10343312918877637,0.09853438451253933,0.1033,-0.476561548746067,0.1017,0.1013847920817782,0.1,0.6073870293386567,0.03876778167546744,-0.002503002353141423,-0.14656154874606725
236.0,0.0941,0.10305172409141261,0.0975443525151186,0.1065,-0.8955647484881396,0.105,0.1012669075086877,0.1,0.49792001372003325,0.02841056851697165,0.0024082926166213853,-0.24556474848814042
238.0,0.1038,0.10644828447676158,0.0982790577948076,0.1065,-0.82209422051924,0.108,0.10212745335974602,0.1,0.158587625070777,0.009000423276796898,0.005850177027006201,-0.17209422051924078
240.0,0.1131,0.10963707746956076,0.1005480986460337,0.1097,-0.9151901353966305,0.1113,0.1036390266999843,0.1,0.05594780375147904,0.009311724955950257,0.00475397973493881,0.05480986460336956
242.0,0.1038,0.10665568964375391,0.10151206445564061,0.116,-1.4487935544359398,0.1147,0.10518667334460703,0.1,0.29774083555130315,0.02707080345014413,0.0017298508236576055,0.1512064455640602
244.0,0.0941,0.10164457822208021,0.10027623986305935,0.1097,-0.9423760136940657,0.1082,0.10474844297754125,0.1,0.46834806399459883,0.033341045173969734,0.0011773710975389179,0.027623986305934378
246.0,0.1006,0.10187204511376935,0.09921979021339626,0.1128,-1.3580209786603736,0.0985,0.10258362366005545,0.1,0.4660062645601873,0.029494094317093766,0.0027377906707464067,-0.07802097866037444
248.0,0.1038,0.10433715816907727,0.0990582536292733,0.1065,-0.7441746370726698,0.1017,0.10180747707729,0.1,0.9258038123349287,0.057940561211503615,0.00462128341219982,-0.09417463707267065
250.0,0.0849,0.10163246555960478,0.09606759487055681,0.1097,-1.3632405129443192,0.0953,0.09918165754356321,0.1,0.6639528754402577,0.032511352543764215,0.012486093671086204,-0.3932405129443192
252.0,0.107,0.1091197990130286,0.0974466491889922,0.1065,-0.9053350811007804,0.108,0.10082972429848511,0.1,0.04543186871550626,0.0007050232544665125,0.015,-0.25533508110078124
254.0,0.1196,0.114334847569596,0.10134963915274421,0.113,-1.1650360847255792,0.1177,0.10421843689117946,0.1,7.308360950172138e-06,2.678570520028198e-05,0.012300721694511588,0.1349639152744206
256.0,0.1101,0.1098076191221921,0.10335040646667507,0.113,-0.9649593533324938,0.1147,0.10576667005693215,0.1,1.6791679054726782e-06,4.692738235081538e-06,0.005599908761161468,0.335040646667506
258.0,0.1164,0.1080592589204722,0.10553459482150934,0.1065,-0.09654051784906553,0.1179,0.10793428528677909,0.1,1.1120097519152354e-06,2.995001163772232e-06,-0.005469280881857205,0.5534594821509337
260.0,0.1101,0.10596508648479165,0.10632247680544203,0.1097,-0.3377523194557974,0.1208,0.1100808985620946,0.1,1.5244044986746223e-06,4.797423551711688e-06,-0.015,0.6322476805442026
262.0,0.1006,0.10257833587661255,0.10482683650800295,0.116,-1.1173163491997053,0.1114,0.10935777528866808,0.1,7.618505621873479e-06,0.00020368385155619965,-0.015,0.48268365080029463
264.0,0.0941,0.09897787565576247,0.10299008792689514,0.1065,-0.35099120731048594,0.1177,0.11001322606845834,0.2,0.999984903334244,0.15338624673140994,0.0,-9.700991207310487
266.0,0.0973,0.09697345552903773,0.10126924045715993,0.113,-1.1730759542840072,0.108,0.10839794371400656,0.2,0.9999982857532815,0.22614870923738886,0.0,-9.873075954284008
268.0,0.1133,0.10858300711146025,0.10188797006030827,0.1065,-0.4612029939691731,0.1114,0.10972028453387177,0.2,0.999998611988054,0.2725152186454815,0.0,-9.811202993969175
270.0,0.1196,0.11783318123905241,0.10420046145414523,0.1223,-1.8099538545854776,0.1147,0.11218860518061784,0.2,0.9999989926117107,0.20348899328106884,0.0,-9.579953854585478
272.0,0.1354,0.12777579887411217,0.10935724376951586,0.1225,-1.3142756230484136,0.1274,0.1176679463601949,0.2,0.9999971388262154,0.1560889897680434,0.0,-9.064275623048415
274.0,0.1419,0.13648988761240435,0.11490469128262695,0.1352,-2.0295308717373035,0.1306,0.12184888508310451,0.2,0.9999950694750375,0.10860856737302658,0.0,-8.509530871737306
276.0,0.1451,0.14391175683861376,0.12100782899251276,0.1478,-2.679217100748722,0.1466,0.12804930598855804,0.2,0.9999877590399272,0.0763699576073425,0.0,-7.899217100748725
278.0,0.1544,0.1515486782208883,0.12745481009040874,0.1511,-2.3645189909591275,0.1499,0.13320034908398526,0.2,0.9930635532232539,0.05531131642568012,0.0,-7.254518990959127
280.0,0.1614,0.15885321862019078,0.1336468305503871,0.1415,-0.7853169449612896,0.1499,0.13698387214419563,0.2,0.8428121584598286,0.044500720993290575,0.0,-6.635316944961292
282.0,0.1682,0.16588738656367957,0.14002339789717327,0.1577,-1.7676602102826733,0.1567,0.14136326578706176,0.2,0.6522706473879952,0.035557834228012744,0.0,-5.997660210282674
284.0,0.175,0.17099654881303544,0.1469838163395446,0.1611,-1.411618366045539,0.1699,0.1477449540050386,0.2,0.6501402001578599,0.03963447996198195,0.0,-5.301618366045541
286.0,0.1783,0.1733625187423205,0.15275089323821933,0.1713,-1.8549106761780676,0.1667,0.15204659677810942,0.2,0.6411139825185866,0.03969104867585865,0.0,-4.724910676178068
288.0,0.1817,0.17644891497228973,0.15842045318168033,0.1747,-1.6279546818319668,0.1799,0.15845591853750557,0.2,0.7091660346461646,0.04442965188198283,0.0,-4.157954681831969
290.0,0.1851,0.17967885043209972,0.16323528724912165,0.1781,-1.4864712750878362,0.1799,0.1634633087283646,0.2,0.852756305573826,0.052417129333655346,0.0,-3.6764712750878363
292.0,0.1851,0.1832630463613775,0.16714151337227795,0.1917,-2.455848662772206,0.1833,0.16807312015745396,0.2,0.8917310198389474,0.052249139774319574,0.0,-3.285848662772206
294.0,0.1952,0.19005290405789685,0.17155447599839138,0.1883,-1.6745524001608614,0.1833,0.17186731051610837,0.2,0.8514148806076385,0.048948413982827066,0.0,-2.844552400160863
296.0,0.2021,0.19708967162314855,0.17659954460149874,0.1985,-2.1900455398501273,0.19,0.1763753162408857,0.2,0.7546905418074067,0.043753923652507125,0.0,-2.340045539850127
298.0,0.2088,0.2032624362663006,0.18234839733348468,0.1951,-1.2751602666515316,0.2,0.18215035168144725,0.2,0.7462906235066773,0.04533377512622781,0.0,-1.7651602666515331
300.0,0.2088,0.20671448176959425,0.18764499019793732,0.2087,-2.105500980206268,0.21,0.18871999446129115,0.2,0.8227271417093459,0.050692595616155696,0.0,-1.2355009802062695
302.0,0.2123,0.21014447833885275,0.19221826612012682,0.2085,-1.6281733879873168,0.21,0.19383143125781058,0.2,0.5616574374999317,0.03277600051537819,0.0,-0.7781733879873187
304.0,0.2123,0.21409712409328707,0.1965883219142358,0.2221,-2.5511678085764182,0.2233,0.2007166741446805,0.2,0.19128198637175947,0.014259897603866494,0.0,-0.34116780857642026
306.0,0.219,0.21471646842890255,0.2004631227606311,0.2258,-2.5336877239368896,0.2134,0.20368239180845993,0.2,1.4871367912026755e-05,0.00034390403972145564,0.0,0.046312276063109614
308.0,0.2223,0.2111535300607152,0.20437249693566703,0.2221,-1.7727503064332961,0.2201,0.20747895235968736,0.2,5.558068696438965e-06,2.5476164090420516e-05,0.0,0.43724969356670196
310.0,0.226,0.2074078128913662,0.2070799012542671,0.2153,-0.8220098745732901,0.2134,0.2088681743987453,0.2,6.189448841491696e-06,3.164220136162713e-05,0.0,0.7079901254267079
312.0,0.219,0.20406236523939403,0.20791878882140175,0.2189,-1.0981211178598267,0.2167,0.21054823897470443,0.2,4.905328704802837e-06,6.063094723998767e-05,0.0,0.7918788821401734
314.0,0.2123,0.20079677788323896,0.20770503833029547,0.2121,-0.43949616697045446,0.2233,0.2131045450231027,0.2,1.829268405456543e-05,0.0020004110488572808,0.0,0.7705038330295455
316.0,0.2155,0.19931561960337765,0.20731856582394706,0.2189,-1.1581434176052952,0.2167,0.21349373105900504,0.2,0.059635941021984266,0.016827759649575957,0.0,0.7318565823947049
318.0,0.2088,0.1970854512266329,0.20613484361674314,0.2121,-0.596515638325687,0.2199,0.21427689109222253,0.2,0.3217673481511888,0.033097880577656634,0.0,0.613484361674313
320.0,0.2021,0.19494386839450922,0.2036506214337882,0.2053,-0.16493785662118066,0.2134,0.21325293073059873,0.2,0.46849658915431963,0.0372684739598747,0.0,0.36506214337881926
322.0,0.2054,0.19753181577282247,0.2016060671442768,0.2087,-0.7093932855723184,0.2066,0.2110016923276263,0.2,0.5765371272492154,0.040776989051788885,0.0,0.16060671442768015
324.0,0.1987,0.19974538842057787,0.19972150058609303,0.2019,-0.21784994139069647,0.2133,0.21055399855603812,0.2,0.5412712183169432,0.036185871244149063,0.0,-0.027849941390697963
326.0,0.2088,0.20449932079043515,0.19929902624156468,0.2019,-0.2600973758435321,0.2034,0.20806025987304488,0.2,0.5056172370784617,0.03438478480393506,0.0014019475168706719,-0.0700973758435336
328.0,0.2054,0.20650324802652062,0.199292538884663,0.2087,-0.9407461115336996,0.21,0.2075357627834611,0.2,0.28678454749361826,0.02127947612016919,0.0028168697475446924,-0.07074611153370103
330.0,0.2123,0.2088586735089058,0.200892644398553,0.2153,-1.4407355601446987,0.2168,0.20885766367319872,0.2,0.3570728227621067,0.02998059902942193,0.0010315809504387041,0.08926443985529942
332.0,0.2021,0.20533843249469147,0.20059883274522156,0.2153,-1.4701167254778436,0.2134,0.20867389645941758,0.2,0.43563542967501245,0.03397174447669998,-0.00016608454000438533,0.05988327452215447
334.0,0.2054,0.20467099144368187,0.20011702032553355,0.2085,-0.838297967446644,0.2066,0.20719584331332144,0.2,0.5848993505490035,0.04177826923979613,-0.0004001251910714654,0.011702032553354003
336.0,0.1987,0.2039464730155819,0.1989217082363339,0.2019,-0.29782917636660966,0.21,0.206725508262129,0.2,0.7519473903409648,0.0492979857018276,0.0017564583362607578,-0.10782917636661116
338.0,0.1987,0.2053411983989059,0.19750596181918417,0.2019,-0.43940381808158235,0.2034,0.2048548165400689,0.2,0.7335790419441325,0.04462278833119015,0.006744534697892435,-0.24940381808158385
340.0,0.2021,0.2092359246065627,0.1974542499561204,0.2087,-1.1245750043879594,0.21,0.2050759924586652,0.2,0.5016393929923395,0.030025987466416333,0.01183603478565165,-0.25457500438796077
342.0,0.2123,0.21366663100815406,0.19918821061383363,0.2085,-0.9311789386166364,0.21,0.205395850926982,0.2,0.16539387146811022,0.013301507370041526,0.013459613557984418,-0.08117893861663839
344.0,0.219,0.21493081921167584,0.2020404969694919,0.2121,-1.0059503030508121,0.2134,0.20648823667911642,0.2,9.611283757617582e-05,0.005887406999252975,0.009378619619000661,0.20404969694918784
346.0,0.2123,0.21006253911166883,0.20402942328028129,0.2121,-0.8070576719718725,0.2235,0.20940167866662487,0.2,5.097808630173214e-06,6.749921493983118e-05,0.0013197730584381118,0.40294232802812746
348.0,0.2156,0.20549445341057246,0.20521068668247303,0.2187,-1.348931331752698,0.2168,0.21019729473458057,0.2,1.6609022997278892e-05,0.0012925142035612762,-0.009101600306507918,0.5210686682473015
350.0,0.2088,0.2014024069454848,0.2049300582382994,0.2121,-0.7169941761700604,0.2201,0.21134019915037303,0.2,0.17304211163786734,0.023770636202689148,-0.015,0.4930058238299395
352.0,0.2021,0.19732626345695578,0.20298415726558566,0.2051,-0.21158427344143416,0.2134,0.21046711365094195,0.2,0.29302028186679757,0.028954030016691695,-0.015,0.2984157265585652
354.0,0.2054,0.19757535037181112,0.20167731583257867,0.2087,-0.7022684167421328,0.2134,0.21012457522880848,0.2,0.39730205200308055,0.03298842941562981,-0.015,0.16773158325786575
356.0,0.2021,0.19857828006742692,0.20021452198754716,0.2053,-0.5085478012452849,0.2134,0.20969533207139582,0.2,0.5984574432902235,0.043405395010782485,-0.015,0.021452198754715046
358.0,0.1952,0.19904562232204476,0.19817848436690044,0.1985,-0.03215156330995672,0.2134,0.20908720223630303,0.2,0.6747832169816443,0.04410190401679744,-0.011356968733800862,-0.18215156330995685
360.0,0.1987,0.2026086278029183,0.19718791355943846,0.1985,-0.13120864405615495,0.2134,0.20870069057741364,0.2,0.6051344252685513,0.037888460278094185,-0.005732795852677761,-0.2812086440561551
362.0,0.2088,0.20790244537528318,0.19750908214028928,0.2019,-0.43909178597107135,0.2034,0.20625731171490885,0.2,0.4439321589133638,0.02890819516949198,-0.0007509601332563037,-0.24909178597107284
364.0,0.2123,0.2112587456513094,0.19885656290518378,0.2053,-0.6443437094816235,0.2066,0.20521406237498685,0.2,0.3348224609416597,0.025223828377184978,0.001535914056376167,-0.11434370948162353
366.0,0.2088,0.2106997949809246,0.20007768520186495,0.2121,-1.2022314798135065,0.2134,0.20588625127575225,0.2,0.23405078676302202,0.02129002812242555,0.001380543652646296,0.007768520186493544
368.0,0.2123,0.2096555613358463,0.2012391799714825,0.2121,-1.0860820028517515,0.21,0.20575656939849188,0.2,0.3060675608448515,0.027952501440081316,-0.0010978162903186733,0.12391799714824847
370.0,0.2021,0.2056633773664521,0.2009996349665471,0.2053,-0.43003650334529075,0.2168,0.20698865492958615,0.2,0.33285814633573374,0.028470448799029588,-0.0030970862234128566,0.09996349665470916
372.0,0.2088,0.20536159514864982,0.20081794133412748,0.2121,-1.1282058665872534,0.2068,0.20588362635152294,0.2,0.411731615275979,0.032814493004999536,-0.004732968891667785,0.08179413341274644
374.0,0.2021,0.20422558128496696,0.20010666399747248,0.2051,-0.4993336002527521,0.2134,0.20639394288474117,0.2,0.6715830220565652,0.04762330614659488,-0.0049462968866127305,0.010666399747247257
376.0,0.1952,0.20293951596412976,0.1980164921278669,0.1951,0.2916492127866904,0.2066,0.2050087777226668,0.2,0.8164909014529049,0.05163733001035,-0.000979281142346508,-0.19835078721331112
378.0,0.2021,0.20683608582562987,0.19666371967174764,0.2087,-1.2036280328252351,0.1968,0.20195533114717512,0.2,0.5391762510578691,0.030863955992715943,0.005693279514158225,-0.3336280328252367
