t_s,h1_meas_m,h1_est_m,h2_est_m,h2_real_m,error_obs_cm,h3_meas_m,h3_est_m,ref_m,u1,u3,z_int,error_ctrl_cm
34.0,0.1164,0.11230329834047052,0.09662847344125615,0.1223,-2.5671526558743856,0.1242,0.09685787432496763,0.1,7.841536366056584e-06,1.998746736550161e-05,0.0,-0.33715265587438564
36.0,0.1196,0.11513324559596519,0.10129737835575572,0.1256,-2.4302621644244264,0.1274,0.1026606495331452,0.1,1.1768754270480785e-06,3.1023969107690794e-06,0.0,0.12973783557557184
38.0,0.1227,0.11333845054785159,0.10512095662717,0.1223,-1.7179043372830007,0.121,0.10576355797271197,0.1,8.027640438407944e-07,2.0538570605676345e-06,0.0,0.5120956627169992
40.0,0.1131,0.11076722034282763,0.10691570013313453,0.116,-0.9084299866865473,0.1274,0.10935319517680699,0.1,5.631155654075981e-07,1.4036962250442248e-06,0.0,0.6915700133134528
42.0,0.1194,0.11041541839127884,0.10829045771752148,0.1097,-0.14095422824785264,0.1177,0.11019775465044784,0.1,9.805543592856158e-07,2.5651663044136407e-06,0.0,0.8290457717521473
44.0,0.1101,0.10835641495386214,0.10758753777446287,0.1128,-0.5212462225537131,0.1113,0.10921292856603065,0.1,8.686251443913742e-07,2.2487268933079005e-06,0.0,0.758753777446286
46.0,0.1164,0.10831816679436025,0.10799466144420847,0.1193,-1.1305338555791535,0.1145,0.10939288753099419,0.1,2.126501012895266e-06,6.089923820599665e-06,0.0,0.7994661444208462
48.0,0.1068,0.10627265282888522,0.10655662156985812,0.1096,-0.304337843014188,0.108,0.10782880501257948,0.1,4.443037578963602e-06,1.9586651927846835e-05,0.0,0.6556621569858118
50.0,0.1006,0.10356217447146782,0.10473556501656035,0.116,-1.1264434983439653,0.1113,0.10724038882391056,0.1,0.2029357754364489,0.021456734534460363,0.0,0.47355650165603475
52.0,0.0941,0.10010616875827166,0.10191807765583472,0.1096,-0.7681922344165287,0.1048,0.10515042364660646,0.1,0.3754190942348522,0.02905926217168049,0.0,0.191807765583471
54.0,0.0973,0.10025399856765574,0.1002573504339742,0.1128,-1.2542649566025799,0.108,0.10456238643498075,0.1,0.4019602550658895,0.027125624288502584,0.0,0.025735043397419333
56.0,0.1036,0.10302537558745221,0.09949009357071878,0.1031,-0.3609906429281218,0.1016,0.1028425376673355,0.1,0.5358476219952727,0.03468705544826409,0.0,-0.05099064292812261
58.0,0.0941,0.10301956985745064,0.09804174741283225,0.0968,0.12417474128322559,0.1048,0.10196296225154018,0.1,0.9177041882651552,0.056075982483778056,0.0,-0.19582525871677525
60.0,0.0878,0.10234570094164024,0.0948136441778207,0.1,-0.51863558221793,0.0856,0.09676557212748381,0.1,0.6396641472473518,0.03089610825764347,0.0,-0.51863558221793
62.0,0.1101,0.1105480028840975,0.0966200229904942,0.1031,-0.6479977009505797,0.105,0.09807024748066383,0.1,0.027967256948573212,0.0006010898774952104,0.00675995401901161,-0.3379977009505805
64.0,0.1227,0.1160501419247605,0.10065643944202832,0.1191,-1.844356055797168,0.1113,0.1005046242512288,0.1,2.896062025751384e-06,8.497996807646958e-06,0.005447075134954987,0.06564394420283115
66.0,0.1131,0.11195198883956942,0.10357004291307892,0.1223,-1.8729957086921087,0.121,0.10409207671343551,0.1,1.15400253799056e-06,3.39033826991367e-06,-0.0016930106912028398,0.35700429130789135
68.0,0.1101,0.1085835702244066,0.10440280682130851,0.1128,-0.8397193178691489,0.1113,0.10476789211475726,0.1,1.2699916552833999e-06,3.458668434176781e-06,-0.010498624333819845,0.44028068213085025
70.0,0.1164,0.10787508191481349,0.10580941459784378,0.116,-1.0190585402156227,0.1145,0.1062201859755777,0.1,1.1884799101955252e-06,3.5581285093235414e-06,-0.015,0.5809414597843774
72.0,0.1068,0.10551243189038778,0.10505425051620561,0.1096,-0.4545749483794395,0.108,0.10564800223201853,0.1,3.3446523839915496e-06,1.3381494332036753e-05,-0.015,0.5054250516205603
74.0,0.1004,0.10263823729923365,0.10367457812499224,0.1128,-0.9125421875007755,0.1114,0.10580923856272825,0.1,1.4804536052753929e-05,0.0022403606905460694,-0.015,0.36745781249922366
76.0,0.1036,0.10118445484980146,0.10250340266173193,0.1063,-0.3796597338268079,0.1048,0.10453336410718116,0.1,0.1535196204409921,0.018970011136434317,-0.015,0.2503402661731921
78.0,0.0973,0.0988730848985331,0.10089605573084186,0.1,0.08960557308418521,0.108,0.10413985440581948,0.1,0.5895864753522553,0.04385355521379741,-0.015,0.08960557308418521
80.0,0.0878,0.09650451664952595,0.09778193967877463,0.1031,-0.5318060321225365,0.1016,0.10224432229986703,0.1,0.48397413140025125,0.02849609145165758,-0.010563879357549252,-0.22180603212253736
82.0,0.1068,0.10286566037336306,0.098068588020882,0.1031,-0.5031411979117995,0.1048,0.10216709172316087,0.1,2.409162120155459e-05,8.178966190773823e-05,-0.0067010553993132466,-0.1931411979118003
84.0,0.1194,0.1088432329083301,0.10125079350007643,0.116,-1.4749206499923575,0.1177,0.10502934504252072,0.1,4.699512814208406e-06,2.3290153458488296e-05,-0.009202642399466096,0.12507935000764248
86.0,0.1068,0.10556230018110212,0.1021047832243277,0.1128,-1.0695216775672298,0.1113,0.10529730221187612,0.1,1.3808074079104901e-05,0.0018262448259975036,-0.013412208848121485,0.21047832243276943
88.0,0.1004,0.10228421830095313,0.10180623478251435,0.1159,-1.4093765217485648,0.1145,0.1061157575262851,0.1,0.006086991317839755,0.009603065283758717,-0.015,0.18062347825143488
90.0,0.1068,0.10130263914541002,0.10161278756990358,0.1096,-0.7987212430096424,0.1048,0.10480921346231804,0.1,0.3700994172135775,0.03296382538944444,-0.015,0.16127875699035732
92.0,0.0878,0.09682460617988273,0.09915977786216913,0.1128,-1.3640222137830866,0.1113,0.10484833147275906,0.1,0.42734375407095854,0.02952005147229393,-0.013319555724338253,-0.08402221378308733
94.0,0.1036,0.1002979069141848,0.098550853509426,0.1063,-0.774914649057401,0.1016,0.10327754499809254,0.1,0.7658497439899211,0.04886006040825173,-0.010421262743190232,-0.14491464905740103
96.0,0.0849,0.09911933053257407,0.09616404474776927,0.1096,-1.3435955252230736,0.108,0.1028954202192904,0.1,0.6058459801677277,0.032044223309687335,-0.0027493522387287556,-0.38359552522307383
98.0,0.1099,0.10653008376120411,0.09708406471356305,0.1063,-0.9215935286436951,0.0985,0.10124375178920061,0.1,0.2593911664381833,0.012813765959297709,0.0030825183341451484,-0.2915935286436952
100.0,0.1131,0.11081166421596228,0.09936720625881153,0.116,-1.6632793741188479,0.108,0.10207222769774733,0.1,6.606834428858571e-06,2.2246804859537626e-05,0.004348105816522105,-0.06327937411884782
102.0,0.1131,0.1105083866427647,0.10206358742631691,0.1191,-1.7036412573683088,0.1177,0.1047345960041469,0.1,4.588569366381577e-06,2.1078932983747216e-05,0.0002209309638882967,0.2063587426316904
104.0,0.1068,0.10657853787205362,0.1028474890646846,0.1128,-0.9952510935315393,0.1113,0.10520849566327027,0.1,0.018293499815011098,0.010322456065804595,-0.0054740471654809025,0.28474890646845996
106.0,0.1036,0.10329410641107732,0.1018479818892815,0.116,-1.4152018110718507,0.0985,0.10270558687979003,0.1,0.306685747951052,0.028821046591910558,-0.009170010944043891,0.18479818892814942
108.0,0.0941,0.09941347235588577,0.09996968156961536,0.1096,-0.9630318430384643,0.1048,0.1021773174313403,0.1,0.6145132286024696,0.04244834293640796,-0.009109374083274599,-0.003031843038464599
110.0,0.0878,0.09819577306772484,0.09778340721779369,0.1128,-1.5016592782206308,0.1113,0.10311468510952984,0.1,0.520673875855708,0.03005591941046385,-0.004676188518861965,-0.2216592782206317
112.0,0.1068,0.10395497419862681,0.09805315957934513,0.1128,-1.474684042065487,0.1016,0.10216084624478378,0.1,0.07110092887140264,0.003819084589509506,-0.0007825076775522105,-0.19468404206548773
114.0,0.1164,0.10906635226418143,0.10077201021557029,0.1128,-1.2027989784429705,0.1143,0.10434187359193832,0.1,2.9156780188726624e-06,1.0083734418224162e-05,-0.0023265281086927853,0.07720102155702874
116.0,0.1164,0.10808833831801765,0.10288712769235658,0.1096,-0.6712872307643419,0.1082,0.10450647141208462,0.1,3.6981714300095888e-06,1.1966449103982161e-05,-0.008100783493405941,0.2887127692356578
118.0,0.1101,0.10581358426925108,0.10371787422030662,0.1128,-0.9082125779693375,0.1113,0.10523687541126883,0.1,3.070057105454693e-06,1.1823763884730764e-05,-0.015,0.3717874220306616
120.0,0.1036,0.10316987108550163,0.10346607033160346,0.1063,-0.28339296683965454,0.1145,0.1063548961455346,0.1,0.49850219375979415,0.040573151463354204,-0.015,0.34660703316034547
122.0,0.0849,0.0969020892928806,0.09851980561744805,0.1096,-1.1080194382551949,0.0856,0.1000428467922795,0.1,0.49105289736941327,0.031101369545584776,-0.012039611234896094,-0.14801943825519526
124.0,0.1004,0.10096441277171662,0.09824342188226984,0.1031,-0.4856578117730159,0.1113,0.10198952460280554,0.1,0.8936453284889988,0.055500071860440515,-0.008526454999435759,-0.17565781177301676
126.0,0.082,0.09928301935448945,0.09539996461544645,0.1063,-1.0900035384553557,0.105,0.10130167379316986,0.1,0.7298137292551905,0.037267304671396724,0.0006736157696713568,-0.4600035384553558
128.0,0.1101,0.10767248372050395,0.0963659408600473,0.1031,-0.6734059139952703,0.0955,0.09952693521593738,0.1,0.07396032410214283,0.0010091464991815262,0.007941734049576779,-0.3634059139952711
130.0,0.1227,0.11469904975412415,0.10057587991941193,0.1191,-1.852412008058807,0.1147,0.1025888995193267,0.1,3.1383634363358183e-06,9.171623614988077e-06,0.006789974210752933,0.057587991941192296
132.0,0.1131,0.11115967060522612,0.10353164813499512,0.1096,-0.6068351865004886,0.121,0.10584171411861998,0.1,1.400128279278552e-06,3.831281787576423e-06,-0.00027332205923728814,0.35316481349951107
134.0,0.1101,0.10790418247012508,0.10525688356989384,0.1128,-0.7543116430106162,0.1242,0.10903718302798364,0.1,1.1462854281126217e-06,3.4061493809765967e-06,-0.010787089199024949,0.5256883569893831
136.0,0.1036,0.10449256679004329,0.1047920874491646,0.1159,-1.1107912550835404,0.1147,0.10925670761439368,0.1,2.0416741329646338e-06,6.869735607570606e-06,-0.015,0.4792087449164595
138.0,0.1068,0.10282864116422083,0.10423013218190544,0.1096,-0.5369867818094565,0.1082,0.10809101281585365,0.1,6.517369289144445e-06,6.14566077468512e-05,-0.015,0.42301321819054327
140.0,0.1004,0.10046263697262493,0.10302240059940126,0.1128,-0.9777599400598733,0.1114,0.10777699901351998,0.1,0.012111701788716036,0.010064095791683545,-0.015,0.3022400599401259
142.0,0.1036,0.09937617693312113,0.10201358976850303,0.1063,-0.4286410231496979,0.105,0.10618563355594762,0.1,0.2036125268009009,0.022584978953138414,-0.015,0.20135897685030213
144.0,0.0973,0.09746240452658951,0.1005339099481776,0.1096,-0.9066090051822406,0.1082,0.10564268910372497,0.1,0.6271615560660996,0.04539718834672046,-0.015,0.05339099481775911
146.0,0.0878,0.09574322058640548,0.09751711551590087,0.1031,-0.5582884484099132,0.1017,0.10354204860715427,0.1,0.5049951711339117,0.029118772431262006,-0.010034231031801719,-0.24828844840991404
148.0,0.1068,0.10240771519518813,0.09792132410606251,0.1031,-0.5178675893937488,0.105,0.10331867695906999,0.1,0.017977298726804453,0.0019972905361661138,-0.0058768792439267276,-0.20786758939374955
150.0,0.1164,0.10784395051716164,0.10081174721079311,0.116,-1.5188252789206893,0.1177,0.10595801599189417,0.1,2.410523749732106e-06,7.085316871192075e-06,-0.007500373665512941,0.08117472107931067
152.0,0.1164,0.10689193965263563,0.10369146074455028,0.1096,-0.5908539255449721,0.121,0.10850451924152023,0.1,2.8064794069631055e-06,8.58505668447381e-06,-0.014883295154613493,0.3691460744550276
154.0,0.1101,0.10501445661245194,0.10426545392485807,0.1128,-0.8534546075141924,0.1114,0.1082200424342239,0.1,4.936396736873544e-06,2.8070808969909582e-05,-0.015,0.42654539248580675
156.0,0.1036,0.10241176441358185,0.10300145846313408,0.1063,-0.3298541536865929,0.1017,0.1057065205520735,0.1,0.07043587323408344,0.013703530073940774,-0.015,0.3001458463134071
158.0,0.0973,0.09944864345865505,0.10144306320666441,0.1096,-0.8156936793335595,0.1082,0.10517487576811221,0.1,0.3821082442272635,0.032707704117123516,-0.015,0.14430632066644022
160.0,0.1004,0.09835822394036409,0.09921828603825066,0.1033,-0.40817139617493475,0.0888,0.1005333273104044,0.1,0.9936886868227754,0.06480243179263272,-0.0134365720765013,-0.07817139617493502
162.0,0.0763,0.09543249391751625,0.09505533222975256,0.1063,-1.124466777024745,0.1048,0.10017652670694202,0.1,0.8216391001295514,0.041445199038491955,-0.003547236536006401,-0.4944667770247449
164.0,0.1101,0.10606428012742668,0.09577235927759546,0.1063,-1.0527640722404543,0.0953,0.09878193333104668,0.1,0.17043804526835268,0.003571431752378229,0.004908044908802686,-0.42276407224045437
166.0,0.1227,0.11447692536038664,0.09977110679001053,0.1191,-1.932889320998947,0.1113,0.10131357019788578,0.1,2.308140805907173e-06,6.3087492545708625e-06,0.005365831328781642,-0.022889320998947804
168.0,0.1194,0.11319888310099507,0.1035034371542231,0.1191,-1.5596562845776902,0.1177,0.1043220151393655,0.1,3.8851440458109225e-07,1.0150493717964357e-06,-0.0016410429796645393,0.3503437154223091
170.0,0.1164,0.11051613957692055,0.10600446737606094,0.1223,-1.6295532623939069,0.121,0.10736534741892499,0.1,9.086556874330535e-07,2.396893510560649e-06,-0.013649977731786403,0.6004467376060931
172.0,0.1131,0.10825466321966792,0.10656228806666952,0.1126,-0.6037711933330483,0.1113,0.1075361215588022,0.1,7.475550951147189e-07,1.9385544277373345e-06,-0.015,0.6562288066669517
174.0,0.1164,0.1076260538429802,0.10743868507577761,0.1191,-1.1661314924222386,0.1145,0.10850545902963178,0.1,1.5403315938136514e-06,4.8587600938096465e-06,-0.015,0.7438685075777607
176.0,0.0973,0.10325441501398865,0.10495920447310104,0.1128,-0.7840795526898953,0.108,0.10726204896596284,0.1,4.829269518968342e-06,1.714223681576721e-05,-0.015,0.49592044731010393
178.0,0.1131,0.10330824695885171,0.10440649782235899,0.116,-1.1593502177641017,0.0985,0.10460915937202027,0.1,0.0628201662676024,0.013286489839408808,-0.015,0.4406497822358982
180.0,0.0941,0.09952668418299036,0.10180221974301884,0.1096,-0.7797780256981163,0.1048,0.10357029826033211,0.1,0.33029238727367277,0.0296059288614482,-0.015,0.18022197430188347
182.0,0.0973,0.09798531632202175,0.09968719529125955,0.1126,-1.2912804708740455,0.0985,0.10155676762119228,0.1,0.6479164100929427,0.04417603472979899,-0.01437439058251909,-0.03128047087404551
184.0,0.0909,0.09801505711888191,0.09729416703821847,0.1031,-0.5805832961781526,0.1017,0.10065843568485101,0.1,0.5020537705127813,0.028307998990132657,-0.00896272465895602,-0.27058329617815347
186.0,0.1068,0.10423093287725704,0.09786140473528304,0.1031,-0.5238595264716955,0.1048,0.10108734002510375,0.1,2.5657270165442916e-05,8.189245231316042e-05,-0.004685534129522093,-0.21385952647169637
188.0,0.1194,0.10973860508040317,0.1012452435436727,0.1159,-1.46547564563273,0.1177,0.10432781935999667,0.1,4.698392177351202e-06,2.319797460240426e-05,-0.007176021216867487,0.12452435436726972
190.0,0.1068,0.10596403881456093,0.10221716935977135,0.1128,-1.0582830640228649,0.1113,0.1049017256403401,0.1,3.959632143379972e-06,1.3030123963272036e-05,-0.011610359936410172,0.22171693597713427
192.0,0.1131,0.10502280694187367,0.10368951517026491,0.116,-1.2310484829735096,0.1145,0.10629926987907681,0.1,3.902605888446261e-06,1.7060263984801184e-05,-0.015,0.36895151702649037
194.0,0.1068,0.10315683425028657,0.10320383708354364,0.1096,-0.6396162916456366,0.1048,0.10506617979931202,0.1,0.3222554424097252,0.02949951423416092,-0.015,0.32038370835436314
196.0,0.0878,0.0977938399635099,0.09962855115709027,0.1128,-1.317144884290973,0.0985,0.10221911828116609,0.1,0.6550717898577981,0.04479848265707252,-0.014257102314180523,-0.037144884290973845
198.0,0.0909,0.0977765953215643,0.0972371022657945,0.1063,-0.9062897734205502,0.1016,0.10111854550804909,0.1,0.5086559513580775,0.02858592285578608,-0.008731306845769518,-0.2762897734205502
200.0,0.1068,0.10411444592380978,0.09781845923812724,0.1031,-0.5281540761872761,0.105,0.10147530940447308,0.1,0.016887165683011778,0.0018897130767858371,-0.00436822532202398,-0.2181540761872769
202.0,0.1164,0.10909183433851367,0.10082308065677423,0.1159,-1.5076919343225774,0.1177,0.10454102747195959,0.1,3.570146919551545e-06,1.4015193921983696e-05,-0.006014386635572425,0.08230806567742222
204.0,0.1068,0.10578939440748471,0.10247910197341274,0.1096,-0.7120898026587261,0.121,0.10716145700856865,0.1,2.587563327252655e-06,9.310380502366988e-06,-0.010972590582397898,0.24791019734127367
206.0,0.1101,0.10420816461251879,0.10329405824427686,0.1128,-0.9505941755723141,0.1114,0.10719681403892144,0.1,0.07889865045503495,0.0141920720174659,-0.015,0.3294058244276851
208.0,0.0941,0.0998606634157593,0.10113458436486006,0.1063,-0.5165415635139947,0.105,0.10540385310567406,0.1,0.2495197289245129,0.024126553566732684,-0.015,0.11345843648600529
210.0,0.0973,0.09834466920116444,0.09989935731759654,0.1,-0.010064268240346508,0.1082,0.10502878975145329,0.1,0.37927656360375117,0.02887039077043941,-0.01479871463519307,-0.010064268240346508
212.0,0.1004,0.0993997148392914,0.09886081130789033,0.1031,-0.4239188692109666,0.1017,0.10340646449302396,0.1,0.5639315359503778,0.03753572015015856,-0.01252033725097372,-0.11391886921096744
214.0,0.0941,0.09995207165167147,0.09749581796921032,0.1063,-0.8804182030789685,0.105,0.10274482109937723,0.1,0.4655787027383257,0.027449315090265384,-0.0075119731893943525,-0.2504182030789684
216.0,0.1036,0.10399955797722941,0.09800539449781287,0.1063,-0.8294605502187136,0.1082,0.10321359946807121,0.1,0.3302057898036193,0.020461594999085866,-0.0035227621850200813,-0.19946055021871356
218.0,0.1036,0.1057639253013825,0.0989132154456645,0.1096,-1.0686784554335498,0.1114,0.10414494608700917,0.1,0.30432860811481094,0.021594357288965176,-0.0013491930763490784,-0.10867845543355015
220.0,0.1036,0.1055334273897564,0.09934013153720116,0.1063,-0.6959868462798848,0.105,0.103407930212947,0.1,0.4066263685842321,0.02872574287845174,-2.945615075138075e-05,-0.06598684627988488
222.0,0.0973,0.10388779551741964,0.098966362298054,0.1096,-1.0633637701946004,0.108,0.10342632730580022,0.1,0.5305641767449668,0.03458504340286394,0.0020378192531406297,-0.10336377019460052
224.0,0.1004,0.10426434296637388,0.09834689840281616,0.1031,-0.475310159718384,0.0983,0.1014263191258338,0.1,0.6840995272229348,0.04157113464830664,0.005344022447508326,-0.1653101597183848
226.0,0.0941,0.104420854926797,0.0974399507853649,0.1063,-0.8860049214635111,0.1048,0.1012735118136754,0.1,0.4279409730513429,0.022304225881578196,0.010464120876778546,-0.256004921463511
228.0,0.1131,0.10990599816479048,0.09910403208359474,0.1096,-1.0495967916405267,0.1016,0.10097348709161152,0.1,0.023593513526447348,0.00226206540672125,0.012256056709589083,-0.08959679164052686
230.0,0.1164,0.11198085267605956,0.10184472853836252,0.1128,-1.0955271461637481,0.1113,0.10285430024211267,0.1,8.150996485091545e-06,3.275704001882289e-05,0.008566599632864061,0.18447285383625112
232.0,0.1068,0.10769759446519077,0.10345421637543738,0.1096,-0.6145783624562626,0.121,0.10606184439413052,0.1,2.347887197040087e-06,8.059494372034268e-06,0.0016581668819893175,0.34542163754373717
234.0,0.1101,0.1054192514962787,0.10416697503287115,0.1126,-0.843302496712886,0.1113,0.10651938426546975,0.1,6.502550233122373e-06,6.380380607744023e-05,-0.006675783183752962,0.41669750328711397
236.0,0.1038,0.10261037396346313,0.10301760318045382,0.1063,-0.3282396819546188,0.1017,0.10458558569166322,0.1,0.07167217366967535,0.013884957910068892,-0.012710989544660586,0.3017603180453812
238.0,0.0973,0.09948296653496887,0.10150161981696709,0.1096,-0.809838018303291,0.1082,0.10445638273746616,0.1,0.24162440244251282,0.02393622374719713,-0.015,0.1501619816967087
240.0,0.1004,0.09853269878803445,0.10017313633941902,0.1031,-0.29268636605809806,0.1017,0.10309351798462013,0.1,0.47060482591233155,0.03486298298335376,-0.015,0.017313633941901108
242.0,0.0941,0.09814688382197033,0.098422346826838,0.1063,-0.7877653173162011,0.1048,0.10262203850957999,0.1,0.4008611892365582,0.025670060931187278,-0.011844693653675978,-0.15776531731620108
244.0,0.1036,0.10194022558014175,0.09857863837092597,0.1096,-1.1021361629074036,0.108,0.10321997901899609,0.1,0.15014114072591564,0.010898503911331991,-0.0090019703955279,-0.14213616290740388
246.0,0.1131,0.10565177027414194,0.10005494332918077,0.1031,-0.3045056670819224,0.1048,0.10306572368004131,0.1,0.3316375444460643,0.02711711878434887,-0.009111857053889436,0.005494332918076772
248.0,0.0909,0.10124264350028424,0.09905478190026906,0.1031,-0.4045218099730935,0.1145,0.10438774339371007,0.1,0.5522816707851473,0.03778609522349368,-0.007221420854427549,-0.09452180997309434
250.0,0.0941,0.10054596520712701,0.09781621590106204,0.0968,0.10162159010620453,0.1048,0.10346554382437541,0.1,0.4702285389134065,0.02803770266638109,-0.0028538526565516226,-0.2183784098937963
252.0,0.1036,0.10416743308902345,0.0983135824488211,0.1063,-0.7986417551178904,0.108,0.10378811480077088,0.1,0.3394781606328758,0.020981520011456534,0.0005189824458061848,-0.16864175511789037
254.0,0.1036,0.10582015905971452,0.09918184719227892,0.1096,-1.0418152807721084,0.1113,0.10464000063582406,0.1,0.18334971073856876,0.01380902362996117,0.002155288061248359,-0.0818152807721087
256.0,0.1036,0.10576802165472013,0.10038017392029476,0.1065,-0.6119826079705237,0.1177,0.10663881189414064,0.1,0.31030438827115137,0.025036228533108325,0.0013949402206588496,0.03801739202947546
258.0,0.0973,0.10279128084939713,0.09983206488770262,0.1,-0.016793511229738767,0.108,0.10582676486444746,0.1,0.641625817616944,0.04361548986189912,0.001730810445253625,-0.016793511229738767
260.0,0.091,0.10058270127801153,0.09788542972137798,0.1031,-0.5214570278622016,0.1016,0.10374094374045263,0.1,0.5196579625571325,0.0293426238582023,0.005959951002497674,-0.21145702786220244
262.0,0.1068,0.10560451857580276,0.09858858245158254,0.1031,-0.4511417548417454,0.1048,0.10346544829091288,0.1,0.1699899920876226,0.009290150539602462,0.008782786099332598,-0.14114175484174624
264.0,0.1164,0.10977629737497466,0.10077779829207616,0.1128,-1.202220170792384,0.105,0.1034109849386307,0.2,0.7592510586301316,0.053664688159501976,0.0,-9.922220170792386
266.0,0.1068,0.10732806345904371,0.10169288431286257,0.1096,-0.7907115687137436,0.108,0.1037190400573699,0.2,0.9999836833592524,0.07205340110840755,0.0,-9.830711568713744
268.0,0.1196,0.11449729718073272,0.10365652193558263,0.1191,-1.544347806441737,0.108,0.10465088459752113,0.2,0.9999879716965068,0.07281624104690632,0.0,-9.634347806441738
270.0,0.1289,0.1241586748552632,0.10733261178334129,0.1223,-1.4967388216658717,0.1177,0.1077803329320312,0.2,0.9547765220503858,0.05159404883109148,0.0,-9.266738821665871
272.0,0.1385,0.13329430190968966,0.11294654592021726,0.1256,-1.265345407978273,0.1337,0.11376044795832811,0.2,0.8860229460701238,0.04687664448326435,0.0,-8.705345407978275
274.0,0.1419,0.14020633223919513,0.11818549875985655,0.1383,-2.0114501240143454,0.1337,0.11816873173946782,0.2,0.7332928972328925,0.038810831302099516,0.0,-8.181450124014345
276.0,0.1482,0.1461408059918522,0.1243714983906778,0.1509,-2.65285016093222,0.1499,0.12513295225753374,0.2,0.6621208830990245,0.037710411550882214,0.0,-7.5628501609322205
278.0,0.158,0.1508646188400323,0.1302739756765442,0.1478,-1.752602432345579,0.1434,0.12931173349160252,0.2,0.7098976667901917,0.04264154028663326,0.0,-6.972602432345582
280.0,0.158,0.1539300856221747,0.1353587024938238,0.1541,-1.8741297506176173,0.1499,0.13400501241556578,0.2,0.7978475796247362,0.0476402406507242,0.0,-6.464129750617619
282.0,0.158,0.15723668147507291,0.13990045733506465,0.1509,-1.0999542664935358,0.1599,0.13984094337204223,0.2,0.8645990117197001,0.050336607290588635,0.0,-6.009954266493536
284.0,0.1647,0.1623605454696563,0.14432165928504798,0.1645,-2.017834071495203,0.1599,0.14449291952717458,0.2,0.7709088214062055,0.04324051323462642,0.0,-5.567834071495204
286.0,0.1749,0.1693181940078767,0.14989427518971393,0.1745,-2.4605724810286054,0.1699,0.15047461851672994,0.2,0.6726012849629874,0.038962316559830484,0.0,-5.010572481028608
288.0,0.1811,0.17470072200407027,0.1557535857568874,0.1679,-1.214641424311258,0.1765,0.1565541904536589,0.2,0.7089465701143804,0.04354706269014327,0.0,-4.424641424311259
