t_s,h1_meas_m,h2_est_m,h2_real_m,error_obs_cm,h3_meas_m,ref_m,u1,u3,t_mhe_ms,t_mpc_ms,t_total_ms,error_ctrl_cm
510.0,0.2053,0.1975365049446494,0.2051,-0.7563495055350616,0.2068,0.2,0.45219938726188197,0.03380726465193546,28.995990753173828,8.832693099975586,2127.8820037841797,-0.2463495055350623
512.0,0.2021,0.1978637484349516,0.2019,-0.40362515650483877,0.2034,0.2,0.3915127143634086,0.029473688404421022,6.943464279174805,11.168241500854492,2066.749334335327,-0.21362515650484026
514.0,0.2123,0.199376702392544,0.2017,-0.2323297607456004,0.2134,0.2,0.39769454601358634,0.03138958880396376,7.376909255981445,8.176326751708984,2069.695234298706,-0.06232976074560248
516.0,0.1987,0.19927681381907542,0.2019,-0.26231861809245804,0.21,0.2,0.4006240677562025,0.03157721566056004,6.18743896484375,10.247230529785156,2094.9318408966064,-0.07231861809245954
518.0,0.2053,0.19938793491825924,0.2087,-0.9312065081740761,0.2068,0.2,0.4492007565555146,0.03526698649911244,8.914947509765625,10.38050651550293,2102.7534008026123,-0.06120650817407758
520.0,0.1987,0.19838069701822836,0.1985,-0.011930298177165177,0.1968,0.2,0.44978155063800074,0.034183476574949016,18.1276798248291,14.371156692504883,2122.0057010650635,-0.1619302981771653
522.0,0.2054,0.19842582709463144,0.2051,-0.6674172905368564,0.2034,0.2,0.501183304481644,0.038063791667924535,24.446964263916016,10.566473007202148,2111.8881702423096,-0.15741729053685705
524.0,0.1952,0.19718176296533496,0.1985,-0.13182370346650485,0.1935,0.2,0.5859987844423199,0.04347877277528553,6.79326057434082,9.248018264770508,2088.37628364563,-0.281823703466505
526.0,0.1885,0.19524014187564542,0.1917,0.3540141875645414,0.1867,0.2,0.6236278779082484,0.04429119721217538,6.7043304443359375,10.440587997436523,2108.2746982574463,-0.4759858124354588
528.0,0.2021,0.19439389361231274,0.1917,0.2693893612312731,0.1767,0.15,8.449425254955391e-07,1.5233217333778877e-06,7.010459899902344,9.057283401489258,2105.1998138427734,4.4393893612312745
530.0,0.1952,0.19430811786558666,0.1985,-0.41918821344133494,0.1968,0.15,9.283284054134782e-07,1.787403159941344e-06,6.927013397216797,14.313459396362305,2105.5586338043213,4.4308117865586665
532.0,0.1919,0.19327427965985167,0.1951,-0.1825720340148329,0.2034,0.15,5.077580962211883e-07,9.950678156991205e-07,7.48753547668457,22.667884826660156,2116.4233684539795,4.3274279659851675
534.0,0.1987,0.19186791531442157,0.1983,-0.6432084685578432,0.1968,0.15,1.2374920410272383e-06,2.473559576212493e-06,9.376287460327148,21.866798400878906,2107.851028442383,4.186791531442157
536.0,0.1919,0.18921432429970717,0.1917,-0.24856757002928442,0.1867,0.15,1.5461655655619715e-06,3.193958751056719e-06,8.742570877075195,23.5903263092041,2106.067895889282,3.921432429970717
538.0,0.1851,0.18578893078959985,0.1849,0.088893078959984,0.1801,0.15,9.289246161844425e-07,2.004463048852436e-06,11.647939682006836,18.88108253479004,2106.025457382202,3.5788930789599855
540.0,0.1919,0.18288996027642523,0.1917,-0.8810039723574775,0.1701,0.15,2.554565514451916e-06,5.850485849997404e-06,9.113073348999023,9.125709533691406,2101.482152938843,3.288996027642524
542.0,0.1851,0.17930344819802954,0.1815,-0.21965518019704533,0.1601,0.15,1.438724867069321e-06,3.363774907344476e-06,27.79984474182129,7.675647735595703,2124.279260635376,2.9303448198029547
544.0,0.1885,0.1772751157790963,0.1747,0.2575115779096304,0.1767,0.15,1.8450930363267744e-06,4.527224512112116e-06,7.752418518066406,9.06229019165039,2087.661027908325,2.72751157790963
546.0,0.1811,0.17459242217206578,0.1815,-0.6907577827934219,0.1703,0.15,2.257856934928684e-06,5.839900776063818e-06,7.155179977416992,8.127450942993164,2108.830213546753,2.459242217206578
548.0,0.1885,0.17263209686861614,0.1747,-0.2067903131383858,0.1635,0.15,5.195417784511589e-06,1.3732365449593272e-05,6.887912750244141,8.40616226196289,2110.5880737304688,2.263209686861614
550.0,0.1817,0.17119694067563127,0.1781,-0.6903059324368743,0.1801,0.15,3.365354985917351e-06,9.54228281339156e-06,7.024049758911133,8.31747055053711,2106.7137718200684,2.119694067563127
552.0,0.175,0.16903818032345197,0.1713,-0.2261819676548038,0.1733,0.15,7.799788612561615e-06,2.2772965352878786e-05,11.751174926757812,12.000799179077148,2114.3810749053955,1.9038180323451974
554.0,0.1783,0.16784110468745922,0.1781,-1.0258895312540788,0.1801,0.15,1.07465658318704e-05,4.0092108540837066e-05,6.742715835571289,22.545814514160156,2120.368719100952,1.7841104687459226
556.0,0.1715,0.16592219278677206,0.1679,-0.19778072132279334,0.1735,0.15,6.925769789941424e-06,2.8761183344135705e-05,9.827375411987305,19.417285919189453,2107.028007507324,1.5922192786772067
558.0,0.1783,0.1645761489168832,0.1611,0.34761489168832205,0.1667,0.15,2.013408269459746e-05,0.0001459108475694998,6.518840789794922,15.994787216186523,2100.1691818237305,1.4576148916883218
560.0,0.1715,0.16300900643274965,0.1679,-0.489099356725034,0.1699,0.15,3.0271139552869486e-05,0.0051638334230524295,7.72547721862793,12.989044189453125,2104.2308807373047,1.300900643274966
562.0,0.1648,0.16077656666478685,0.1577,0.30765666647868395,0.1633,0.15,0.0003710989483714238,0.009669824808302039,22.984981536865234,13.43083381652832,2120.6140518188477,1.0776566664786853
564.0,0.1682,0.1595133019844102,0.1511,0.8413301984410176,0.1699,0.15,0.06855677742102569,0.015431537916093474,7.5550079345703125,12.72726058959961,2091.5119647979736,0.9513301984410194
566.0,0.1614,0.15752817653995807,0.1478,0.9728176539958083,0.1633,0.15,0.10855500827597454,0.016895422549948177,9.209632873535156,13.144493103027344,2115.968704223633,0.7528176539958076
568.0,0.1648,0.15643820423808377,0.1415,1.4938204238083785,0.1667,0.15,0.17061798874366885,0.020122466573161052,0.7069110870361328,16.811609268188477,2101.912260055542,0.6438204238083778
570.0,0.158,0.15479372342148578,0.1577,-0.2906276578514222,0.1601,0.15,0.2075937721881955,0.02120923570906216,5.199193954467773,10.843515396118164,2105.9296131134033,0.47937234214857904
572.0,0.1647,0.1538559389169531,0.1511,0.27559389169530824,0.1533,0.15,0.23350883624984967,0.022148152966398965,1.5044212341308594,11.223077774047852,2105.1623821258545,0.38559389169531
574.0,0.158,0.15305006699504764,0.1577,-0.4649933004952367,0.1601,0.15,0.29718457792516967,0.02632608733482438,5.654096603393555,8.433818817138672,2113.8288974761963,0.30500669950476456
576.0,0.1514,0.15143945836826772,0.1511,0.03394583682677088,0.1499,0.15,0.318430515678997,0.026425505557481434,4.6138763427734375,5.8155059814453125,2103.8830280303955,0.14394583682677264
578.0,0.1544,0.15082172786852543,0.1541,-0.3278272131474552,0.1567,0.15,0.3631381282563373,0.02924756934804064,5.732059478759766,8.300065994262695,2107.302188873291,0.08217278685254403
580.0,0.1482,0.14960471200045566,0.1511,-0.1495287999544348,0.1499,0.15,0.3777565642811294,0.029294080352363725,20.875930786132812,8.9263916015625,2121.9701766967773,-0.039528799954433036
582.0,0.1514,0.14913493316279366,0.1543,-0.5165066837206328,0.1533,0.15,0.4013885566236224,0.030693503863187088,3.6602020263671875,10.226011276245117,2098.7892150878906,-0.08650668372063297
584.0,0.1482,0.14843088674470886,0.1478,0.0630886744708875,0.15,0.15,0.4235140111995147,0.03181927547030645,7.380008697509766,8.369207382202148,2108.745336532593,-0.15691132552911324
586.0,0.1514,0.1478722731840195,0.1415,0.6372273184019506,0.1436,0.15,0.4538857362628196,0.03361203441840444,1.3318061828613281,12.427806854248047,2105.114221572876,-0.21277268159805018
588.0,0.1449,0.14707806732711315,0.1478,-0.0721932672886838,0.1468,0.15,0.4436771639821744,0.03208009773148482,302.9944896697998,9.553194046020508,2408.7793827056885,-0.29219326728868456
590.0,0.1514,0.1472328229009574,0.1511,-0.3867177099042607,0.15,0.15,0.46915928740194646,0.034219924081401676,6.880044937133789,7.201671600341797,1812.903881072998,-0.2767177099042589
592.0,0.1449,0.1465402372202421,0.1446,0.1940237220242086,0.1436,0.15,0.46538602917865485,0.03336244856032416,27.80008316040039,6.759405136108398,2126.1792182922363,-0.3459762779757902
594.0,0.1482,0.1465904648692552,0.1478,-0.12095351307447877,0.15,0.15,0.4969066182571537,0.035845260083306525,1.9822120666503906,11.168956756591797,2086.6787433624268,-0.3409535130744795
596.0,0.1417,0.14578679240093292,0.1415,0.4286792400932937,0.1436,0.15,0.505340593966659,0.03578477116479824,52.38223075866699,3.1709671020507812,2148.205518722534,-0.42132075990670703
598.0,0.1449,0.14556273195717317,0.1352,1.0362731957173188,0.1468,0.15,0.5446787157260288,0.03859125190720657,7.3070526123046875,7.094383239746094,2079.5717239379883,-0.44372680428268196
600.0,0.1386,0.14458207131535616,0.1414,0.31820713153561664,0.1403,0.15,0.6160417691988426,0.04325059487796821,96.79508209228516,7.329225540161133,2188.828229904175,-0.541792868464383
602.0,0.1322,0.14289903900391418,0.1351,0.7799039003914182,0.1339,0.15,0.6724205776977535,0.045998254500546606,59.786319732666016,5.160093307495117,2067.6469802856445,-0.7100960996085814
604.0,0.1291,0.14146979981195848,0.1352,0.6269799811958493,0.1371,0.15,0.65283101638734,0.04301809452284172,20.87998390197754,11.511802673339844,2075.026750564575,-0.8530200188041515
606.0,0.1419,0.1417049620204028,0.1383,0.3404962020402802,0.1403,0.15,0.5911708465611022,0.03847920446019311,4.817008972167969,8.569478988647461,2094.3641662597656,-0.8295037979597186
608.0,0.1514,0.1429168324072147,0.1478,-0.4883167592785287,0.1403,0.15,0.5554871421749726,0.0371523884905655,4.82177734375,8.959531784057617,2107.365846633911,-0.7083167592785294
610.0,0.1419,0.14360189071199314,0.1478,-0.4198109288006846,0.1499,0.15,0.4842480097799491,0.03254952506908274,6.156682968139648,8.180618286132812,2107.3946952819824,-0.6398109288006854
