t_s,h1_meas_m,h2_est_m,h2_real_m,error_obs_cm,h3_meas_m,ref_m,u1,u3,t_mhe_ms,t_mpc_ms,t_total_ms,error_ctrl_cm
20.0,0.0909,0.08393776647133845,0.1,-1.6062233528661554,0.0953,0.1,0.5773183318820361,0.03203863364059187,20.621299743652344,13.82136344909668,2127.7945041656494,-1.6062233528661554
22.0,0.1068,0.08923773436282896,0.1,-1.0762265637171045,0.108,0.1,0.4077538699371212,0.024025103220634465,9.428262710571289,5.613803863525391,2088.6390209198,-1.0762265637171045
24.0,0.1101,0.09370184943246396,0.1063,-1.2598150567536048,0.1113,0.1,0.3062024783807297,0.020499387468613964,50.8570671081543,9.989023208618164,2159.4290733337402,-0.6298150567536048
26.0,0.1101,0.0968310190507756,0.1126,-1.576898094922441,0.1113,0.1,0.2814138335475638,0.021230867700384168,8.262395858764648,8.018016815185547,2056.9167137145996,-0.3168980949224409
28.0,0.1004,0.0981596491959045,0.1063,-0.8140350804095503,0.1145,0.1,0.2817941068836348,0.022033942421246046,8.819341659545898,7.580041885375977,2120.331287384033,-0.1840350804095503
30.0,0.1068,0.09876760982101114,0.1096,-1.0832390178988862,0.1048,0.1,0.291850622466018,0.022838784674681686,13.64588737487793,7.502317428588867,2105.4608821868896,-0.12323901789888653
32.0,0.1004,0.09885544411923256,0.1126,-1.374455588076745,0.1113,0.1,0.37545815839955143,0.0290104743490656,7.640361785888672,7.406949996948242,2099.886417388916,-0.11445558807674505
34.0,0.0909,0.09715069842251711,0.1063,-0.9149301577482893,0.0921,0.1,0.38172756288359866,0.02757498072015901,10.82921028137207,3.370046615600586,2113.2943630218506,-0.28493015774828934
36.0,0.0973,0.09706630342754308,0.1094,-1.233369657245692,0.108,0.1,0.4497257356463203,0.032522618551238634,6.187677383422852,8.111715316772461,2107.0594787597656,-0.29336965724569286
38.0,0.0878,0.09537020608114348,0.1031,-0.7729793918856518,0.0888,0.1,0.4410333735868895,0.03028723757495938,0.0,13.30709457397461,2106.9769859313965,-0.46297939188565257
40.0,0.0941,0.09550681420865989,0.1063,-1.0793185791340116,0.1048,0.1,0.5525455403473181,0.039159902741884835,0.0,13.588190078735352,2107.3055267333984,-0.4493185791340115
42.0,0.0618,0.09266817064020781,0.1,-0.7331829359792195,0.0953,0.1,0.4898127435045292,0.031629816157028035,9.309768676757812,7.09843635559082,2110.3782653808594,-0.7331829359792195
44.0,0.1036,0.09419741876958246,0.1,-0.5802581230417547,0.0985,0.1,0.3834365061265428,0.024589762454845784,6.013393402099609,7.4062347412109375,2110.2423667907715,-0.5802581230417547
46.0,0.1099,0.09646427524229217,0.1031,-0.6635724757707823,0.1016,0.1,0.3370246833711807,0.0235435296143644,22.95374870300293,7.292032241821289,2123.671293258667,-0.3535724757707831
48.0,0.0973,0.09751680826092697,0.1096,-1.2083191739073031,0.108,0.1,0.35519901348013755,0.02619412410562766,3.0660629272460938,8.087873458862305,2088.3870124816895,-0.24831917390730346
50.0,0.1004,0.09742953746429,0.1031,-0.5670462535709991,0.0887,0.1,0.43902666694408893,0.032315127356129056,5.018472671508789,1.6508102416992188,2101.8364429473877,-0.25704625357099997
52.0,0.082,0.0957150568012449,0.1063,-1.058494319875511,0.0921,0.1,0.47875444583285337,0.03346276220246337,5.2585601806640625,8.060932159423828,2113.60502243042,-0.4284943198755109
54.0,0.0878,0.09485478957938341,0.1,-0.5145210420616595,0.0951,0.1,0.5005985610903139,0.034078329948104925,4.195213317871094,5.160331726074219,2102.2377014160156,-0.5145210420616595
56.0,0.0909,0.09421644410980509,0.1031,-0.8883555890194905,0.0887,0.1,0.587873168674475,0.04038596089012919,1.7435550689697266,6.546258926391602,2106.799602508545,-0.5783555890194914
58.0,0.0676,0.09191490310306615,0.0936,-0.16850968969338576,0.0921,0.1,0.5532374219990432,0.035603814829476076,5.009651184082031,8.603334426879883,2119.870901107788,-0.8085096896933861
60.0,0.0973,0.09261939259397142,0.1031,-1.0480607406028575,0.0921,0.1,0.4772823114713943,0.03033023590858481,167.8457260131836,8.304357528686523,2269.49143409729,-0.7380607406028583
62.0,0.0973,0.0940508081885017,0.1031,-0.9049191811498297,0.1048,0.1,0.40932909866145106,0.026851630473574476,23.114442825317383,7.934808731079102,1961.0650539398193,-0.5949191811498306
64.0,0.1004,0.09553055196081968,0.1063,-1.0769448039180327,0.1048,0.1,0.3281176967727671,0.02229757423592265,6.0138702392578125,8.723020553588867,2091.355085372925,-0.44694480391803265
66.0,0.1068,0.09752578093556398,0.1094,-1.1874219064436018,0.1113,0.1,0.31513525682901916,0.02328812713192602,5.325555801391602,8.667469024658203,2106.3947677612305,-0.24742190644360257
68.0,0.0972,0.09800431571969573,0.1096,-1.1595684280304275,0.108,0.1,0.3003205115029909,0.022606574344098195,1.3010501861572266,10.931253433227539,2112.4534606933594,-0.19956842803042774
70.0,0.1004,0.09860327036221404,0.1126,-1.3996729637785963,0.1113,0.1,0.32342148982873153,0.0247570836323513,4.032135009765625,4.696130752563477,2103.640079498291,-0.13967296377859623
72.0,0.1036,0.0983449582232336,0.1063,-0.7955041776766412,0.0921,0.1,0.32998332886600384,0.02476140724355956,4.36711311340332,9.108781814575195,2111.8085384368896,-0.1655041776766411
74.0,0.0973,0.098295566255978,0.1096,-1.1304433744022,0.108,0.1,0.3418444089659621,0.025478549461338627,38.274288177490234,12.505292892456055,2205.7666778564453,-0.1704433744022002
76.0,0.1004,0.09806558480163576,0.1031,-0.5034415198364242,0.0983,0.1,0.4316771759498325,0.032109526885805435,5.286931991577148,3.938436508178711,2011.0783576965332,-0.19344151983642505
78.0,0.0819,0.09597172899433434,0.1063,-1.0328271005665663,0.0921,0.1,0.47483285170941664,0.03338563126877604,0.0,9.076118469238281,2107.5100898742676,-0.40282710056656623
80.0,0.0878,0.0949700510044604,0.1,-0.5029948995539602,0.0953,0.1,0.5008207744733717,0.03423140418905536,1.596212387084961,10.692596435546875,2110.291004180908,-0.5029948995539602
82.0,0.0909,0.09418379595221782,0.1031,-0.8916204047782178,0.0888,0.1,0.5603761912490254,0.03823568696720575,5.237579345703125,4.359006881713867,2103.609800338745,-0.5816204047782186
84.0,0.0763,0.09253522952413758,0.0936,-0.10647704758624255,0.0921,0.1,0.5105521653843927,0.03290554920887124,1.5451908111572266,12.450218200683594,2118.671178817749,-0.7464770475862428
86.0,0.1006,0.09358812979007074,0.0936,-0.0011870209929265574,0.0953,0.1,0.4370596651137881,0.028218166569584206,1.7528533935546875,11.822938919067383,2107.3427200317383,-0.6411870209929269
88.0,0.1036,0.09511269113342638,0.0967,-0.1587308866573614,0.0985,0.1,0.3527524779500468,0.023502456492784016,303.19857597351074,6.038665771484375,2409.417152404785,-0.48873088665736253
90.0,0.1101,0.09711953405159462,0.1031,-0.5980465948405372,0.1016,0.1,0.3492753763431328,0.02528532543682395,5.08880615234375,2.9747486114501953,1799.2584705352783,-0.2880465948405381
92.0,0.0972,0.09738629465608803,0.0999,-0.25137053439119733,0.0985,0.1,0.3776412809843577,0.027701609356151746,5.172491073608398,9.135961532592773,2114.778518676758,-0.2613705343911976
94.0,0.0909,0.09698684665261705,0.1031,-0.6113153347382951,0.1016,0.1,0.38180091913191166,0.027400619466437712,23.67377281188965,4.229545593261719,2121.3161945343018,-0.301315334738296
96.0,0.0941,0.09700702264169278,0.0968,0.02070226416927834,0.1046,0.1,0.44967391785990285,0.03246407271609094,3.2958984375,10.312318801879883,2092.8516387939453,-0.2992977358307225
98.0,0.0878,0.09546594453452538,0.1,-0.4534055465474626,0.0856,0.1,0.48852789719522216,0.03389713044368251,5.740642547607422,7.935523986816406,2107.0868968963623,-0.4534055465474626
100.0,0.0909,0.09459645866147652,0.1031,-0.8503541338523477,0.0888,0.1,0.5441327878623002,0.03717707565274187,4.306316375732422,8.465290069580078,2113.38210105896,-0.5403541338523485
102.0,0.0849,0.09318166502607626,0.0968,-0.3618334973923734,0.0829,0.1,0.5213282195185608,0.03403439490123225,1.428842544555664,7.223844528198242,2103.8613319396973,-0.6818334973923743
104.0,0.1006,0.0936206428658315,0.0968,-0.31793571341685034,0.0858,0.1,0.44982821475470863,0.0289515628791943,22.509336471557617,9.629249572753906,2125.4920959472656,-0.6379357134168512
106.0,0.1036,0.09506391667332945,0.0968,-0.1736083326670551,0.0985,0.1,0.36355082841530945,0.024020496742927208,4.120111465454102,7.710933685302734,2094.9325561523438,-0.49360833266705595
108.0,0.1101,0.09699559553872092,0.1031,-0.6104404461279078,0.1016,0.1,0.3351374364048048,0.0239390833926242,3.5457611083984375,8.629798889160156,2105.5595874786377,-0.30044044612790866
110.0,0.0973,0.09769636558334514,0.1096,-1.190363441665486,0.1082,0.1,0.36331056799592254,0.02689160744828667,5.199193954467773,7.798433303833008,2106.5104007720947,-0.23036344166548622
112.0,0.1004,0.0973553386825976,0.1031,-0.5744661317402394,0.0888,0.1,0.4499959913070419,0.032959019205827986,3.5924911499023438,8.686065673828125,2102.88405418396,-0.26446613174024025
114.0,0.082,0.09552030741873496,0.1063,-1.0779692581265043,0.0921,0.1,0.549212151120503,0.03871251845846377,364.0556335449219,4.891395568847656,2467.6060676574707,-0.44796925812650434
116.0,0.0705,0.0931612983299018,0.1,-0.6838701670098202,0.0953,0.1,0.4893179631461492,0.03160868800267153,5.242347717285156,2.208232879638672,1745.8181381225586,-0.6838701670098202
118.0,0.1036,0.09441129593802994,0.0968,-0.23887040619700595,0.0985,0.1,0.39998534061133273,0.025872182680582563,3.9598941802978516,8.838415145874023,2120.8224296569824,-0.5588704061970068
120.0,0.1068,0.09617143924804339,0.1,-0.38285607519566167,0.1016,0.1,0.3404917885377782,0.02344019000464663,27.643442153930664,7.31348991394043,2127.2547245025635,-0.38285607519566167
122.0,0.1036,0.09750121878823734,0.1063,-0.8798781211762668,0.1048,0.1,0.30974759090121656,0.02262143772476533,480.2384376525879,8.214473724365234,2566.5817260742188,-0.24987812117626684
124.0,0.1036,0.09838246895725217,0.1063,-0.7917531042747838,0.1048,0.1,0.3565329314206838,0.027028432093959644,7.189273834228516,8.473634719848633,1626.2474060058594,-0.16175310427478384
126.0,0.0849,0.09739260884180251,0.1096,-1.2207391158197494,0.108,0.1,0.3697529062346161,0.02703731732963693,207.88145065307617,7.111072540283203,1937.0930194854736,-0.26073911581974973
128.0,0.1004,0.09729435318067868,0.1031,-0.5805646819321317,0.0983,0.1,0.45155463341873014,0.03297255796078178,0.0,6.699085235595703,1897.1285820007324,-0.2705646819321325
130.0,0.082,0.09537385003087444,0.1063,-1.0926149969125567,0.0919,0.1,0.5503826044286296,0.038850928416440424,5.286931991577148,8.35418701171875,2114.0074729919434,-0.46261499691255675
132.0,0.0705,0.09297560970960937,0.1,-0.7024390290390634,0.0953,0.1,0.5369018392601398,0.03531398374895825,3.5169124603271484,8.256912231445312,2108.5400581359863,-0.7024390290390634
134.0,0.0973,0.0931982504720969,0.1,-0.6801749527903106,0.0888,0.1,0.4402369601452199,0.027897298247591927,3.090381622314453,6.123781204223633,2107.625961303711,-0.6801749527903106
136.0,0.1068,0.09517674105882919,0.1031,-0.792325894117081,0.1016,0.1,0.3310049884488389,0.02172122890035288,0.0,12.541770935058594,2110.9914779663086,-0.4823258941170819
138.0,0.1131,0.09760866603941803,0.1063,-0.8691333960581971,0.1048,0.1,0.311154315959113,0.02286597233453109,4.293203353881836,3.078937530517578,2100.8551120758057,-0.23913339605819706
140.0,0.1004,0.09822480851549753,0.1031,-0.4875191484502467,0.1016,0.1,0.37636123880059325,0.028529049466386822,0.0,6.919622421264648,2107.0594787597656,-0.17751914845024752
142.0,0.082,0.09694496048880047,0.1063,-0.9355039511199537,0.1048,0.1,0.42774839141158405,0.031021693394064895,7.822751998901367,11.400699615478516,2115.68546295166,-0.30550395111995365
144.0,0.0972,0.09603716513112451,0.1,-0.3962834868875498,0.0856,0.1,0.44210991232074986,0.030862424741112372,20.502090454101562,9.81760025024414,2122.7176189422607,-0.3962834868875498
146.0,0.0909,0.09561683516203762,0.1031,-0.748316483796238,0.1017,0.1,0.4879968325664666,0.03399189972766273,1.580953598022461,10.679960250854492,2084.8052501678467,-0.4383164837962389
148.0,0.0849,0.09440559144863395,0.0968,-0.23944085513660507,0.0919,0.1,0.527700409465776,0.03597067684750596,64.7130012512207,7.132291793823242,2166.1250591278076,-0.5594408551366059
150.0,0.0878,0.09344641941142177,0.1,-0.6553580588578232,0.0856,0.1,0.5087165502744762,0.0334744957938039,3.2799243927001953,5.080461502075195,2051.1157512664795,-0.6553580588578232
152.0,0.0973,0.09383341719426475,0.1,-0.616658280573526,0.0888,0.1,0.40058501759988646,0.025508804128089677,289.09802436828613,4.682302474975586,2392.4272060394287,-0.616658280573526
154.0,0.1101,0.09619614941067255,0.1031,-0.6903850589327452,0.1048,0.1,0.33149835971237446,0.02271051056993497,453.8767337799072,7.48133659362793,2275.424003601074,-0.38038505893274593
156.0,0.1036,0.0976738837575969,0.0968,0.08738837575969077,0.108,0.1,0.33804275962007097,0.02497934135038749,3.8042068481445312,7.958889007568359,1660.7773303985596,-0.23261162424031007
158.0,0.0941,0.09766086095229067,0.1063,-0.8639139047709341,0.1048,0.1,0.38259368239618735,0.028410892763424806,5.328893661499023,8.667945861816406,1767.1406269073486,-0.23391390477093404
160.0,0.0849,0.09677659879121396,0.1096,-1.2823401208786043,0.108,0.1,0.40784618202406625,0.029314845930800373,5.030155181884766,1.5368461608886719,2099.982500076294,-0.3223401208786045
162.0,0.1006,0.09639079455886923,0.1031,-0.6709205441130767,0.0888,0.1,0.4778276749946237,0.03407133273888927,397.8595733642578,7.318735122680664,2506.2363147735596,-0.3609205441130775
164.0,0.082,0.09473234562618656,0.1063,-1.156765437381345,0.0919,0.1,0.5030413843988975,0.0343898650330966,4.065752029418945,7.897853851318359,1705.754280090332,-0.5267654373813448
166.0,0.0878,0.09408966604244913,0.1,-0.5910333957550875,0.0951,0.1,0.5130694594727772,0.034436291322167446,0.0,12.183666229248047,2113.3627891540527,-0.5910333957550875
168.0,0.0909,0.09372683922352096,0.1031,-0.9373160776479039,0.0887,0.1,0.48517666795113423,0.03196763305343035,3.3571720123291016,9.458065032958984,2107.1646213531494,-0.6273160776479048
170.0,0.0973,0.09428859023903345,0.1031,-0.8811409760966546,0.0921,0.1,0.4016607435501672,0.026153280902403563,5.150079727172852,4.413843154907227,2103.0049324035645,-0.5711409760966555
172.0,0.1036,0.09607937421963259,0.1063,-1.022062578036742,0.108,0.1,0.3425580696653944,0.023567695557917937,1.306772232055664,12.131452560424805,2106.9350242614746,-0.39206257803674205
174.0,0.1004,0.0973375942520232,0.1,-0.2662405747976812,0.1113,0.1,0.30940314706137273,0.022530409414526387,1.668691635131836,12.00723648071289,2106.688976287842,-0.2662405747976812
176.0,0.1004,0.09823029724649936,0.1,-0.17697027535006488,0.1113,0.1,0.3492343578323231,0.02647008295228271,4.884958267211914,7.557392120361328,2116.6059970855713,-0.17697027535006488
178.0,0.0909,0.09750619588804472,0.1031,-0.5593804111955272,0.1016,0.1,0.45467661482050287,0.03374476672083135,4.042863845825195,4.6539306640625,2099.9958515167236,-0.24938041119552806
180.0,0.0849,0.09534008859393787,0.0968,-0.14599114060621227,0.0827,0.1,0.48678948862247645,0.033780928755157764,4.179716110229492,9.53054428100586,2111.506462097168,-0.4659911406062131
182.0,0.0878,0.09461536280670604,0.1,-0.5384637193293962,0.0985,0.1,0.5580371352157171,0.03835763848081692,4.10008430480957,5.182027816772461,2102.510452270508,-0.5384637193293962
184.0,0.082,0.09279824764228628,0.0938,-0.10017523577137144,0.0798,0.1,0.48213007816883413,0.030761560440119864,2.0372867584228516,11.118650436401367,2118.663787841797,-0.7201752357713725
186.0,0.1036,0.09442444274374644,0.0999,-0.5475557256253566,0.1016,0.1,0.3926263270558189,0.025448341839860736,4.14276123046875,8.645296096801758,2107.2165966033936,-0.5575557256253569
188.0,0.1068,0.09625019347712958,0.1031,-0.6849806522870414,0.1016,0.1,0.3303078151746062,0.022841951321208472,5.226850509643555,4.278421401977539,2102.581739425659,-0.3749806522870422
190.0,0.1036,0.0976795378944552,0.1063,-0.8620462105544804,0.108,0.1,0.3048799898100289,0.022496034636564657,22.598743438720703,7.141828536987305,2127.988576889038,-0.23204621055448044
192.0,0.1036,0.09844798983984276,0.1063,-0.7852010160157241,0.1048,0.1,0.3214587535703044,0.02446460104558977,6.245613098144531,7.602453231811523,2092.1967029571533,-0.1552010160157241
194.0,0.0941,0.09825246980284011,0.1096,-1.1347530197159894,0.108,0.1,0.33927096242296684,0.025506569243414382,0.0,13.051748275756836,2120.206356048584,-0.17475301971598967
196.0,0.1004,0.09804974469745409,0.1031,-0.5050255302545908,0.0985,0.1,0.4312279104033888,0.032150171039240706,0.0,6.923913955688477,2093.226432800293,-0.19502553025459168
198.0,0.082,0.09596520212991246,0.1063,-1.033479787008755,0.0921,0.1,0.5177527006028297,0.03678128480132554,5.699872970581055,8.270502090454102,2113.9609813690186,-0.40347978700875503
200.0,0.0763,0.09390420743844154,0.1,-0.6095792561558468,0.0953,0.1,0.5768184221684498,0.03926383471124357,4.090070724487305,7.866382598876953,2105.6621074676514,-0.6095792561558468
202.0,0.0791,0.09234119261671347,0.1033,-1.0958807383286528,0.0888,0.1,0.5601457681801275,0.036407874012961534,4.012107849121094,10.457992553710938,2114.90535736084,-0.7658807383286531
204.0,0.0909,0.09247743433592752,0.1031,-1.0622565664072479,0.0921,0.1,0.45896986388599015,0.028752277434959315,5.057811737060547,1.88446044921875,2100.4297733306885,-0.7522565664072487
206.0,0.1101,0.09462889752851839,0.1063,-1.167110247148162,0.0953,0.1,0.33688066620746,0.021701316811412824,2.6824474334716797,9.805440902709961,2113.5191917419434,-0.537110247148162
208.0,0.1131,0.0973450054274801,0.1063,-0.8954994572519901,0.108,0.1,0.27345659773351516,0.01981658750414719,5.532741546630859,8.000373840332031,2104.227304458618,-0.26549945725199003
210.0,0.1036,0.09890119958810534,0.1063,-0.7398800411894668,0.1145,0.1,0.3244745404791498,0.025388795598196803,4.2896270751953125,5.125999450683594,2106.184482574463,-0.10988004118946681
212.0,0.0941,0.0980882124447192,0.1096,-1.1511787555280804,0.0953,0.1,0.34856645732956115,0.026204216410001008,2.2423267364501953,7.41124153137207,2107.646942138672,-0.19117875552808056
214.0,0.1004,0.09790042678851102,0.1,-0.20995732114889865,0.0985,0.1,0.38301934870328236,0.028214606268814404,1.8601417541503906,11.269330978393555,2111.5896701812744,-0.20995732114889865
216.0,0.0909,0.09712639215448049,0.1063,-0.9173607845519516,0.1016,0.1,0.4425481218160177,0.0319765759388375,0.0,7.141590118408203,2100.539445877075,-0.2873607845519516
218.0,0.0849,0.09570644235105445,0.0968,-0.10935576489455451,0.0953,0.1,0.4681832978155628,0.032552539775631606,8.671998977661133,8.579492568969727,2123.9302158355713,-0.42935576489455535
220.0,0.0878,0.09499996290028424,0.0905,0.4499962900284246,0.0985,0.1,0.5142920371293416,0.03545161773004955,1.5819072723388672,12.63737678527832,2103.5659313201904,-0.5000037099715762
222.0,0.082,0.09373987091163706,0.0936,0.013987091163705778,0.0921,0.1,0.5228560700381083,0.03501619652329735,6.059885025024414,7.216930389404297,2106.6784858703613,-0.6260129088362945
224.0,0.0878,0.09337798023270685,0.0968,-0.3422019767293144,0.0953,0.1,0.4507090894309734,0.029102578126634956,5.264520645141602,7.798671722412109,2107.7048778533936,-0.6622019767293152
226.0,0.1036,0.09488542061078097,0.1,-0.511457938921904,0.1016,0.1,0.37692395257743827,0.025023241596935294,4.059076309204102,5.736589431762695,2109.6200942993164,-0.511457938921904
228.0,0.1068,0.09649861627796232,0.1031,-0.6601383722037681,0.1016,0.1,0.3817680848874905,0.027202105167582466,4.101753234863281,9.014606475830078,2117.7635192871094,-0.35013837220376903
230.0,0.0941,0.09649250957960494,0.1,-0.3507490420395068,0.0985,0.1,0.36961872759146547,0.026306118128892574,21.187782287597656,7.103919982910156,2114.2356395721436,-0.3507490420395068
232.0,0.1004,0.09701741605784585,0.1031,-0.6082583942154149,0.1016,0.1,0.4021690026067188,0.029071833803991618,4.228115081787109,5.293369293212891,2086.491584777832,-0.2982583942154157
234.0,0.0941,0.09641768650781532,0.1063,-0.9882313492184686,0.0921,0.1,0.5071367390952888,0.03652101942760436,4.117727279663086,4.106760025024414,2114.055633544922,-0.35823134921846855
236.0,0.0705,0.09400136270483972,0.1,-0.5998637295160286,0.0953,0.1,0.4846849210714639,0.032270774687575374,2.974987030029297,7.36689567565918,2100.419282913208,-0.5998637295160286
238.0,0.1036,0.09462636459500362,0.1,-0.5373635404996385,0.0888,0.1,0.395231454052143,0.025693404619359816,2.1047592163085938,5.674123764038086,2115.652084350586,-0.5373635404996385
240.0,0.1068,0.0964589626051073,0.1031,-0.664103739489269,0.1048,0.1,0.3756295279518007,0.026246798368741095,445.0526237487793,8.465766906738281,2540.715456008911,-0.3541037394892699
242.0,0.0972,0.09680713926424502,0.1,-0.31928607357549904,0.0985,0.1,0.42759257734594847,0.03088115182858255,8.541345596313477,8.326530456542969,1677.4961948394775,-0.31928607357549904
244.0,0.082,0.09564239725259023,0.1033,-0.7657602747409773,0.1016,0.1,0.4243370647179542,0.02950511834721825,23.647069931030273,5.590677261352539,1785.1731777191162,-0.4357602747409775
246.0,0.0941,0.09578552868540735,0.1063,-1.0514471314592655,0.105,0.1,0.4792159213314627,0.03371666441627519,370.3157901763916,7.406949996948242,2462.34130859375,-0.4214471314592655
248.0,0.0878,0.09448853064896745,0.1,-0.5511469351032555,0.0858,0.1,0.48398688003104406,0.03280085910476829,2.0787715911865234,10.259151458740234,1735.0902557373047,-0.5511469351032555
250.0,0.0972,0.09445657657016034,0.1,-0.5543423429839669,0.0888,0.1,0.4497929903974139,0.029942501466175428,1.7673969268798828,7.903099060058594,2111.142635345459,-0.5543423429839669
252.0,0.1004,0.09516685963082656,0.1063,-1.1133140369173442,0.0953,0.1,0.38119510995324407,0.02544133030744953,0.0,13.135194778442383,2110.5077266693115,-0.48331403691734415
254.0,0.1068,0.09670182569922708,0.1,-0.32981743007729214,0.1016,0.1,0.3593607753936151,0.02539096620189721,4.058122634887695,7.8582763671875,2106.6741943359375,-0.32981743007729214
256.0,0.0941,0.09717651777783834,0.1096,-1.2423482222161664,0.108,0.1,0.399988592849248,0.029145112319588072,29.65402603149414,7.032632827758789,2131.4034461975098,-0.2823482222161666
258.0,0.0878,0.09637019267683955,0.1,-0.36298073231604555,0.0985,0.1,0.41948477454948563,0.029782913582142665,28.197288513183594,7.80034065246582,2113.6205196380615,-0.36298073231604555
260.0,0.0909,0.09602360729059162,0.0936,0.24236072905916145,0.1016,0.1,0.46517957865679244,0.032815171070874644,43.04695129394531,9.637117385864258,2123.8768100738525,-0.39763927094083884
262.0,0.0849,0.09490934648515723,0.0968,-0.18906535148427717,0.0953,0.1,0.48430256752759326,0.03322965755814126,22.84836769104004,3.9408206939697266,2081.1614990234375,-0.509065351484278
264.0,0.0878,0.09437484508541807,0.1,-0.5625154914581931,0.0983,0.2,0.9999980380363883,0.9999844478958073,4.370212554931641,16.995668411254883,2100.3568172454834,-10.562515491458194
266.0,0.082,0.09321554442751824,0.0936,-0.03844555724817622,0.0919,0.2,0.9999995647318126,0.9999957816883391,5.29932975769043,18.254518508911133,2115.0765419006348,-10.678445557248176
268.0,0.1036,0.09531618744485876,0.1031,-0.778381255514124,0.0827,0.2,0.9999994935709391,0.9999735842285701,3.4782886505126953,17.370939254760742,2104.625463485718,-10.468381255514124
270.0,0.1131,0.1003050880378343,0.1063,-0.59949119621657,0.108,0.2,0.9999994103024481,0.8978615577192519,5.357503890991211,19.57392692565918,2111.239433288574,-9.96949119621657
272.0,0.1194,0.10640242740305372,0.1223,-1.5897572596946283,0.121,0.2,0.9999996664718184,0.7794092124497223,0.0,20.352840423583984,2102.5631427764893,-9.359757259694629
274.0,0.1196,0.11271167711920842,0.1351,-2.2388322880791582,0.1369,0.2,0.9999995927818128,0.6552320272815731,5.806922912597656,12.020111083984375,2111.5286350250244,-8.72883228807916
276.0,0.1386,0.12031711538711869,0.1476,-2.728288461288132,0.1499,0.2,0.9999989575936328,0.5468985410031828,6.046772003173828,9.627580642700195,2104.217529296875,-7.968288461288132
278.0,0.1544,0.1282103340143902,0.1575,-2.9289665985609807,0.1499,0.2,0.999998616384102,0.43659496767401046,0.0,20.938634872436523,2112.689733505249,-7.178966598560982
280.0,0.1715,0.13694292391868015,0.1611,-2.415707608131984,0.1599,0.2,0.9999990639755097,0.3456261570685044,0.0,14.268636703491211,2098.5565185546875,-6.305707608131986
282.0,0.1783,0.1452138379318956,0.1677,-2.2486162068104387,0.1633,0.2,0.9999986679002089,0.2713232302740842,1.3108253479003906,16.133546829223633,2117.9356575012207,-5.478616206810441
284.0,0.1851,0.15294697050424202,0.1713,-1.8353029495757984,0.1667,0.2,0.999997932067141,0.2073542621033579,0.0,14.005661010742188,2102.4794578552246,-4.705302949575799
286.0,0.1919,0.16036576381492726,0.1781,-1.773423618507275,0.1733,0.2,0.999992239124114,0.15067498165691376,5.087614059448242,10.657310485839844,2108.973503112793,-3.9634236185072753
288.0,0.1952,0.16755135330783613,0.1847,-1.7148646692163871,0.19,0.2,0.9999851710386334,0.10521400598307687,5.241155624389648,12.249231338500977,2114.877223968506,-3.244864669216388
290.0,0.2021,0.17441369215711403,0.1915,-1.708630784288598,0.1966,0.2,0.8805477950681468,0.07395084368493328,3.627777099609375,11.846065521240234,2079.974412918091,-2.5586307842885985
292.0,0.2088,0.18064703054578543,0.2119,-3.125296945421457,0.2,0.2,0.692062335558057,0.05006414689538321,4.254579544067383,8.388280868530273,2081.9954872131348,-1.9352969454214581
